Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20190729|A|0|1960|2260|A
20190729|AA|0|2001|5901|A
20190729|AABA|0|1023|3796|A
20190729|AAL|100|4507|15407|A
20190729|AAMC|0|100|400|A
20190729|AAN|0|0|200|A
20190729|AAOI|0|200|200|A
20190729|AAON|0|258|358|A
20190729|AAP|0|0|1600|A
20190729|AAPL|0|2109|14548|A
20190729|AAT|0|100|200|A
20190729|AAU|27510|37642|49180|A
20190729|AAWW|0|0|100|A
20190729|AAXJ|0|2400|2400|A
20190729|AAXN|0|0|100|A
20190729|ABB|0|600|1200|A
20190729|ABBV|0|8715|19942|A
20190729|ABC|0|300|1200|A
20190729|ABCB|0|400|400|A
20190729|ABEV|400|24680|34399|A
20190729|ABG|0|500|700|A
20190729|ABM|0|100|400|A
20190729|ABMD|0|500|500|A
20190729|ABR|0|500|600|A
20190729|ABT|0|5362|6062|A
20190729|ABUS|0|500|3000|A
20190729|ACA|0|500|1400|A
20190729|ACAD|0|1500|1500|A
20190729|ACB|900|15900|16600|A
20190729|ACBI|0|200|300|A
20190729|ACC|0|200|600|A
20190729|ACCO|0|400|600|A
20190729|ACER|0|100|100|A
20190729|ACGL|0|2291|2591|A
20190729|ACHC|0|100|500|A
20190729|ACHN|0|3500|6700|A
20190729|ACIA|0|700|1300|A
20190729|ACIW|0|400|1200|A
20190729|ACLS|0|0|100|A
20190729|ACM|0|500|600|A
20190729|ACN|0|1200|1880|A
20190729|ACOR|0|600|600|A
20190729|ACRS|0|300|900|A
20190729|ACRX|0|1729|3408|A
20190729|ACST|300|6194|7194|A
20190729|ACU|0|1152|5238|A
20190729|ACWI|0|5300|5700|A
20190729|ACWX|0|200|200|A
20190729|ACY|0|0|2279|A
20190729|ADBE|0|1900|3351|A
20190729|ADC|0|0|411|A
20190729|ADES|0|0|100|A
20190729|ADI|0|600|1300|A
20190729|ADM|0|900|2601|A
20190729|ADMA|0|200|400|A
20190729|ADMP|0|100|100|A
20190729|ADMS|0|100|300|A
20190729|ADNT|0|100|500|A
20190729|ADOM|200|200|300|A
20190729|ADP|0|0|500|A
20190729|ADPT|0|200|4200|A
20190729|ADS|0|200|1000|A
20190729|ADSK|0|3000|5900|A
20190729|ADSW|0|400|400|A
20190729|ADT|0|800|1100|A
20190729|ADVM|0|400|400|A
20190729|ADXS|0|0|400|A
20190729|AE|0|693|1192|A
20190729|AEE|0|1100|1400|A
20190729|AEF|0|1336|5025|A
20190729|AEG|0|0|400|A
20190729|AEGN|0|0|100|A
20190729|AEIS|0|0|300|A
20190729|AEL|0|300|1500|A
20190729|AEM|200|1500|2200|A
20190729|AEO|200|4006|4706|A
20190729|AEP|0|400|600|A
20190729|AER|0|400|1120|A
