Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20171031|A|0|1500|1700|A
20171031|AA|0|2156|3256|A
20171031|AAAP|0|0|4500|A
20171031|AABA|0|3015|6315|A
20171031|AAL|100|13799|18832|A
20171031|AAMC|0|56|86|A
20171031|AAN|0|2400|3400|A
20171031|AAOI|0|100|100|A
20171031|AAON|0|200|200|A
20171031|AAP|0|2925|3176|A
20171031|AAPL|0|21445|33346|A
20171031|AAU|13754|15241|51805|A
20171031|AAV|0|0|3900|A
20171031|AAWW|0|100|100|A
20171031|AAXJ|200|3000|5500|A
20171031|AAXN|0|1900|2000|A
20171031|ABB|0|400|400|A
20171031|ABBV|0|1000|1900|A
20171031|ABC|0|300|2900|A
20171031|ABCO|0|0|300|A
20171031|ABE|0|0|100|A
20171031|ABEO|0|600|800|A
20171031|ABEV|2400|2900|4358|A
20171031|ABG|0|0|162|A
20171031|ABLX|0|100|100|A
20171031|ABM|0|100|300|A
20171031|ABMD|0|200|210|A
20171031|ABT|0|2700|13000|A
20171031|ABX|400|3500|4700|A
20171031|ABY|0|0|100|A
20171031|ACAD|0|100|300|A
20171031|ACC|0|100|100|A
20171031|ACCO|0|3194|4348|A
20171031|ACET|0|740|740|A
20171031|ACGL|0|1474|2926|A
20171031|ACGLP|0|0|16384|A
20171031|ACHC|0|1600|3900|A
20171031|ACIA|0|400|400|A
20171031|ACIW|0|100|200|A
20171031|ACM|0|1000|1000|A
20171031|ACN|0|900|1300|A
20171031|ACOR|0|113|1513|A
20171031|ACRX|0|300|1100|A
20171031|ACTG|0|500|1400|A
20171031|ACU|0|400|1380|A
20171031|ACWI|0|1700|2300|A
20171031|ACWX|0|800|800|A
20171031|ACY|0|1154|1554|A
20171031|ADAP|0|200|300|A
20171031|ADBE|0|242|1163|A
20171031|ADHD|0|400|400|A
20171031|ADI|0|511|711|A
20171031|ADM|0|2500|3500|A
20171031|ADMS|0|541|841|A
20171031|ADNT|0|200|200|A
20171031|ADP|0|646|1049|A
20171031|ADRO|0|900|1412|A
20171031|ADS|0|0|200|A
20171031|ADSK|0|361|661|A
20171031|ADTN|0|248|348|A
20171031|ADX|0|100|100|A
20171031|AE|340|1171|1503|A
20171031|AEE|0|100|819|A
20171031|AEG|0|0|1800|A
20171031|AEGN|0|200|300|A
20171031|AEIS|100|1400|1500|A
20171031|AEL|0|0|100|A
20171031|AEM|0|1100|2000|A
20171031|AEO|0|1000|3100|A
20171031|AEP|0|2100|2600|A
20171031|AER|0|400|700|A
20171031|AERI|0|300|1200|A
20171031|AES|0|2900|4797|A
20171031|AET|0|900|4800|A
20171031|AFAM|0|200|200|A
20171031|AFL|0|400|400|A
20171031|AFSI|0|2002|2102|A
20171031|AG|0|700|700|A
20171031|AGCO|0|1800|2300|A
20171031|AGEN|0|200|303|A
20171031|AGG|0|2200|3600|A
20171031|AGI|0|1000|1000|A
20171031|AGII|0|0|200|A
20171031|AGIO|0|400|400|A
20171031|AGN|0|900|1800|A
20171031|AGNC|0|20100|28000|A
20171031|AGO|0|200|300|A
20171031|AGR|0|400|500|A
20171031|AGRO|0|400|900|A
20171031|AGRX|0|100|100|A
20171031|AGX|0|298|298|A
20171031|AHH|0|3100|3200|A
20171031|AHL|0|600|600|A
20171031|AHP|0|100|300|A
20171031|AHT|0|400|500|A
20171031|AI|0|200|200|A
20171031|AIEQ|0|100|100|A
20171031|AIG|0|4386|10186|A
20171031|AIMC|0|0|157|A
20171031|AIN|0|0|300|A
20171031|AINC|0|1147|1648|A
20171031|AINV|0|100|1100|A
20171031|AIR|0|0|200|A
20171031|AIRI|157|747|4366|A
20171031|AIT|0|0|100|A
20171031|AIV|100|500|820|A
20171031|AIZ|0|200|200|A
20171031|AJG|0|400|600|A
20171031|AJRD|0|0|200|A
20171031|AKAM|0|1549|2071|A
20171031|AKBA|0|362|500|A
20171031|AKG|13458|53547|85296|A
20171031|AKR|0|400|400|A
20171031|AKRX|0|4305|4680|A
20171031|AKS|12800|83988|104588|A
20171031|AL|0|100|100|A
20171031|ALB|0|200|300|A
20171031|ALDR|0|6|806|A
20171031|ALGN|0|303|600|A
20171031|ALGT|0|100|100|A
20171031|ALK|0|800|1500|A
20171031|ALKS|0|600|600|A
20171031|ALL|0|700|700|A
20171031|ALLE|0|2300|2600|A
20171031|ALLY|0|700|1500|A
20171031|ALN|2759|2759|8660|A
20171031|ALNY|0|502|878|A
20171031|ALO|1799|12520|13812|A
20171031|ALRM|0|200|470|A
20171031|ALSN|0|1700|5500|A
20171031|ALV|0|1100|1500|A
20171031|ALXN|0|2605|6859|A
20171031|AM|0|200|200|A
20171031|AMAG|0|4600|5200|A
20171031|AMAT|0|31199|44599|A
20171031|AMBA|0|100|200|A
20171031|AMBC|0|100|100|A
20171031|AMC|0|1500|1800|A
20171031|AMCX|0|1089|1410|A
20171031|AMD|954|28768|53963|A
20171031|AME|0|2100|3100|A
20171031|AMED|0|100|400|A
20171031|AMG|0|400|500|A
20171031|AMGN|0|1423|1532|A
20171031|AMH|0|400|1300|A
20171031|AMJ|0|2100|5400|A
20171031|AMKR|0|1400|2100|A
20171031|AMLP|0|44308|58484|A
20171031|AMN|0|100|100|A
20171031|AMPE|66014|167327|246485|A
20171031|AMPH|0|100|100|A
20171031|AMRK|0|0|300|A
20171031|AMRN|0|100|1000|A
