Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20180410|A|0|1000|2700|A
20180410|AA|0|5348|10448|A
20180410|AABA|0|2600|6300|A
20180410|AAC|0|0|200|A
20180410|AAL|0|14333|16149|A
20180410|AAN|0|100|200|A
20180410|AAOI|0|0|100|A
20180410|AAON|0|900|900|A
20180410|AAP|0|300|500|A
20180410|AAPL|0|19566|23820|A
20180410|AAT|0|200|600|A
20180410|AAU|0|900|27409|A
20180410|AAV|0|600|6800|A
20180410|AAWW|0|200|500|A
20180410|AAXN|0|200|200|A
20180410|AB|0|300|300|A
20180410|ABAX|0|300|300|A
20180410|ABB|0|610|1420|A
20180410|ABBV|0|3100|10546|A
20180410|ABC|0|200|300|A
20180410|ABCB|0|400|1000|A
20180410|ABCD|0|400|1200|A
20180410|ABDC|0|100|100|A
20180410|ABE|0|0|3000|A
20180410|ABEO|0|2900|4300|A
20180410|ABEV|209|22594|44670|A
20180410|ABG|0|200|300|A
20180410|ABLX|0|0|300|A
20180410|ABM|0|1000|1000|A
20180410|ABMD|0|200|400|A
20180410|ABR|300|600|800|A
20180410|ABT|0|5605|10705|A
20180410|ABTX|0|100|100|A
20180410|ABUS|0|1910|2120|A
20180410|ABX|400|3800|8000|A
20180410|ACAD|0|1200|3200|A
20180410|ACBI|0|200|200|A
20180410|ACC|0|300|400|A
20180410|ACCO|0|400|1394|A
20180410|ACET|0|500|900|A
20180410|ACGL|0|400|600|A
20180410|ACH|0|1200|1200|A
20180410|ACHC|0|200|200|A
20180410|ACHN|0|0|100|A
20180410|ACIW|0|100|600|A
20180410|ACLS|0|700|1100|A
20180410|ACM|0|700|1200|A
20180410|ACN|0|3005|5605|A
20180410|ACOR|0|200|1000|A
20180410|ACRE|0|0|120|A
20180410|ACRS|0|100|100|A
20180410|ACU|0|750|1950|A
20180410|ACWI|0|7800|23500|A
20180410|ACWV|0|0|100|A
20180410|ACXM|0|400|700|A
20180410|ACY|0|1024|1224|A
20180410|ADAP|0|1200|1300|A
20180410|ADBE|0|1000|1300|A
20180410|ADC|0|200|800|A
20180410|ADES|0|4500|4600|A
20180410|ADI|0|4000|4900|A
20180410|ADM|0|4117|6217|A
20180410|ADMA|0|100|100|A
20180410|ADMS|0|200|200|A
20180410|ADNT|0|700|700|A
20180410|ADP|0|9279|10079|A
20180410|ADRO|0|300|4132|A
20180410|ADSK|0|1400|1700|A
20180410|ADSW|0|1673|4273|A
20180410|ADT|0|1700|2900|A
20180410|ADTN|0|439|2639|A
20180410|ADUS|0|0|100|A
20180410|ADVM|0|1000|6500|A
20180410|ADX|0|200|300|A
20180410|ADXS|0|100|300|A
20180410|AE|0|322|367|A
20180410|AEE|0|800|1900|A
20180410|AEG|0|2137|2937|A
20180410|AEGN|0|700|800|A
20180410|AEIS|0|200|400|A
20180410|AEK|0|100|2100|A
20180410|AEL|0|300|1500|A
20180410|AEM|100|1400|1900|A
20180410|AEO|0|1200|3800|A
20180410|AEP|0|1300|2900|A
20180410|AER|0|600|600|A
20180410|AERI|0|0|100|A
20180410|AES|0|3900|5500|A
20180410|AET|0|2500|4900|A
20180410|AFG|0|400|800|A
20180410|AFI|0|0|200|A
20180410|AFL|0|1800|2500|A
20180410|AFMD|0|200|2800|A
20180410|AFSI|0|300|300|A
20180410|AG|0|2162|2262|A
20180410|AGCO|0|400|1100|A
20180410|AGEN|0|200|700|A
20180410|AGG|0|2900|3900|A
20180410|AGI|0|3700|3900|A
20180410|AGII|0|118|366|A
20180410|AGIO|0|200|200|A
20180410|AGN|0|700|1100|A
20180410|AGNC|0|3100|5800|A
20180410|AGO|0|700|1100|A
20180410|AGR|0|100|100|A
20180410|AGRO|0|1000|2100|A
20180410|AGS|0|200|200|A
20180410|AGX|0|250|650|A
20180410|AGYS|0|0|100|A
20180410|AHH|0|1800|2148|A
20180410|AHL|0|3601|3801|A
20180410|AHP|0|100|200|A
20180410|AHT|0|0|400|A
20180410|AI|0|1400|2500|A
20180410|AIG|0|7000|10300|A
20180410|AIG WS|0|0|216|A
20180410|AIMC|200|1300|1400|A
20180410|AIMT|0|100|100|A
20180410|AIN|0|288|288|A
20180410|AINV|0|700|1900|A
20180410|AIR|0|0|100|A
20180410|AIRI|200|1424|2789|A
20180410|AIT|0|1600|1600|A
20180410|AIV|0|300|400|A
20180410|AIZ|0|200|400|A
20180410|AJG|0|1000|3400|A
20180410|AJRD|0|200|500|A
20180410|AKAM|0|700|1100|A
20180410|AKAO|0|500|700|A
20180410|AKBA|0|100|850|A
20180410|AKG|10239|24771|84574|A
20180410|AKR|0|900|1100|A
20180410|AKRX|0|100|200|A
20180410|AKS|0|3700|5200|A
20180410|AL|0|200|500|A
20180410|ALB|0|1023|1323|A
20180410|ALDR|0|3375|3375|A
20180410|ALE|0|100|100|A
20180410|ALEX|0|0|300|A
20180410|ALGN|0|400|500|A
20180410|ALGT|0|100|200|A
20180410|ALK|0|1100|1600|A
20180410|ALKS|0|1300|1600|A
20180410|ALL|0|500|1200|A
20180410|ALLE|0|100|100|A
20180410|ALLY|0|12400|17059|A
20180410|ALN|10425|41604|120913|A
20180410|ALNY|0|1900|3800|A
20180410|ALO|2945|21185|29387|A
20180410|ALOG|0|200|300|A
20180410|ALRM|0|1100|1600|A
20180410|ALSN|0|900|2200|A
20180410|ALT|0|100|100|A
20180410|ALV|0|100|900|A
20180410|ALXN|0|100|200|A
20180410|AMAG|0|2926|3408|A
20180410|AMAT|0|21395|66095|A
20180410|AMBA|0|0|1000|A
20180410|AMBC|0|1100|1100|A
20180410|AMC|0|3300|4000|A
20180410|AMCN|0|0|600|A
20180410|AMCX|0|400|400|A
20180410|AMD|0|71664|142499|A
20180410|AME|0|300|900|A
20180410|AMED|0|100|500|A
20180410|AMG|0|100|100|A
20180410|AMGN|0|1600|2800|A
20180410|AMGP|0|700|1300|A
20180410|AMH|0|2909|6809|A
20180410|AMJ|0|11286|14486|A
20180410|AMKR|0|1100|1200|A
20180410|AMLP|0|47477|58137|A
20180410|AMN|100|6714|9668|A
20180410|AMP|0|200|300|A
20180410|AMPE|31107|196499|320119|A
20180410|AMPH|0|700|800|A
20180410|AMR|0|413|1713|A
20180410|AMRC|0|400|400|A
20180410|AMRN|0|300|2278|A
20180410|AMRS|0|100|100|A
20180410|AMS|0|400|800|A
20180410|AMSF|0|300|900|A
20180410|AMT|0|3900|6000|A
20180410|AMTD|0|800|1500|A
20180410|AMU|0|100|100|A
20180410|AMWD|0|300|500|A
20180410|AMX|0|3967|11250|A
20180410|AMZN|0|1640|2540|A
20180410|AN|0|600|800|A
20180410|ANAB|0|600|1048|A
20180410|ANCX|0|100|100|A
20180410|ANDE|0|0|100|A
20180410|ANDV|0|1000|1900|A
20180410|ANDX|0|300|300|A
20180410|ANF|0|1400|2200|A
20180410|ANGI|0|0|100|A
20180410|ANGO|0|100|100|A
20180410|ANH|0|0|975|A
20180410|ANSS|0|100|400|A
20180410|ANTM|0|1400|2100|A
20180410|ANW|0|400|600|A
20180410|AOBC|0|700|1100|A
20180410|AOI|0|0|100|A
20180410|AON|0|1000|1200|A
20180410|AOS|0|1400|2300|A
20180410|AOSL|0|100|200|A
20180410|APA|0|9045|19845|A
20180410|APAM|0|500|600|A
20180410|APC|0|5700|15000|A
20180410|APD|0|500|2200|A
20180410|APEI|0|100|200|A
20180410|APH|0|285|885|A
20180410|APHB|2500|4050|11820|A
20180410|APLE|0|800|3000|A
20180410|APLP|0|100|100|A
20180410|APO|0|4100|9300|A
20180410|APOG|0|100|100|A
20180410|APPF|0|500|500|A
20180410|APPS|0|1240|2140|A
20180410|APRI|0|700|700|A
20180410|APRN|0|100|300|A
20180410|APT|0|0|100|A
20180410|APTI|0|800|1200|A
20180410|APTS|0|100|3200|A
20180410|APTV|0|1400|2300|A
20180410|APU|0|0|200|A
20180410|AQ|0|0|100|A
20180410|AQMS|0|100|100|A
20180410|AQN|800|1300|4100|A
20180410|AQUA|0|300|900|A
20180410|AQXP|0|0|190|A
20180410|AR|0|6700|8900|A
20180410|ARA|0|100|300|A
20180410|ARAY|0|900|900|A
20180410|ARCB|0|700|900|A
20180410|ARCC|0|2100|3100|A
20180410|ARCH|0|400|2098|A
20180410|ARCO|0|400|400|A
20180410|ARD|0|300|300|A
20180410|ARDX|0|1643|7557|A
20180410|ARE|0|200|1897|A
20180410|ARES|0|600|700|A
20180410|AREX|0|398|698|A
20180410|ARGS|0|400|400|A
20180410|ARGX|0|100|200|A
20180410|ARI|0|1127|2737|A
20180410|ARKR|0|200|200|A
20180410|ARLZ|0|100|100|A
20180410|ARMK|0|900|2100|A
20180410|ARMO|0|0|300|A
20180410|ARNA|0|100|100|A
20180410|ARNC|0|3409|3909|A
20180410|AROC|0|7585|39150|A
20180410|ARQL|0|0|14747|A
20180410|ARR|0|1010|1010|A
20180410|ARRS|0|300|1400|A
20180410|ARRY|0|3400|8600|A
20180410|ARTX|0|100|100|A
20180410|ARW|0|200|300|A
20180410|ARWR|0|700|700|A
20180410|ASB|0|7500|8200|A
20180410|ASB WS|0|0|200|A
20180410|ASC|0|600|800|A
20180410|ASGN|0|100|100|A
20180410|ASH|0|200|500|A
20180410|ASHR|0|0|100|A
20180410|ASIX|0|0|400|A
20180410|ASM|1199|3678|15640|A
20180410|ASML|0|600|600|A
20180410|ASNA|0|500|500|A
20180410|ASND|0|500|900|A
20180410|ASPS|0|200|300|A
20180410|AST|0|3528|6245|A
20180410|ASTE|0|200|200|A
20180410|ASUR|0|100|600|A
20180410|ASX|0|1000|1693|A
20180410|ASYS|0|200|800|A
20180410|AT|600|3700|7119|A
20180410|ATEN|0|300|600|A
20180410|ATGE|0|1300|1600|A
20180410|ATH|0|2300|3500|A
20180410|ATHM|0|200|650|A
20180410|ATHN|0|200|1600|A
20180410|ATI|0|2301|2801|A
20180410|ATKR|0|0|800|A
20180410|ATNM|7530|24621|88184|A
20180410|ATNX|0|600|800|A
20180410|ATO|0|700|1000|A
20180410|ATOS|0|700|700|A
20180410|ATR|0|300|400|A
20180410|ATRA|0|400|400|A
20180410|ATRC|0|735|935|A
20180410|ATRO|0|0|100|A
20180410|ATRS|0|800|1000|A
20180410|ATSG|0|1091|1491|A
20180410|ATTO|0|100|2230|A
20180410|ATU|0|850|850|A
20180410|ATUS|0|1000|1800|A
20180410|ATVI|0|4453|27933|A
20180410|AU|0|1900|2200|A
20180410|AUDC|0|0|100|A
20180410|AUG|4858|7758|11158|A
20180410|AUMN|216|5149|5601|A
20180410|AUO|0|100|1800|A
20180410|AUPH|100|700|1000|A
20180410|AUY|0|1400|10098|A
20180410|AVA|0|0|400|A
20180410|AVAV|0|200|300|A
20180410|AVB|0|500|500|A
20180410|AVD|0|400|600|A
20180410|AVDL|0|400|1200|A
20180410|AVEO|0|2200|2600|A
20180410|AVGO|0|1800|3100|A
20180410|AVHI|0|800|800|A
20180410|AVID|0|200|200|A
20180410|AVK|0|0|100|A
20180410|AVP|0|300|1900|A
20180410|AVT|0|700|1000|A
20180410|AVX|0|200|855|A
20180410|AVXS|0|500|6500|A
20180410|AVY|0|100|300|A
20180410|AVYA|0|0|100|A
20180410|AWF|0|200|200|A
20180410|AWI|0|2510|3610|A
20180410|AWK|0|300|400|A
20180410|AWP|0|300|500|A
20180410|AWR|0|600|700|A
20180410|AWRE|0|0|100|A
20180410|AWX|0|0|1114|A
20180410|AXAS|0|1419|1719|A
20180410|AXDX|0|300|500|A
20180410|AXE|0|0|200|A
20180410|AXGN|0|1671|1992|A
20180410|AXL|0|1472|5180|A
20180410|AXON|0|1200|1300|A
20180410|AXP|0|4842|5842|A
20180410|AXS|0|2400|4800|A
20180410|AXTA|0|1000|1700|A
20180410|AXTI|0|700|2600|A
20180410|AXU|1200|21201|26505|A
20180410|AY|0|0|100|A
20180410|AYI|0|200|400|A
20180410|AYR|0|900|1500|A
20180410|AYX|0|100|100|A
20180410|AZN|0|2500|3100|A
20180410|AZO|0|100|200|A
20180410|AZPN|0|100|700|A
20180410|AZUL|0|100|300|A
20180410|AZZ|0|344|344|A
20180410|B|0|300|400|A
20180410|BA|0|1300|5003|A
20180410|BABA|0|47806|69885|A
20180410|BABY|0|700|1000|A
20180410|BAC|0|96639|315916|A
20180410|BAC PRL|0|0|10|A
20180410|BAC WSB|0|100|100|A
20180410|BAH|0|0|100|A
20180410|BAK|1200|1800|2700|A
20180410|BAM|100|100|900|A
20180410|BANC|0|1900|2200|A
20180410|BAND|0|0|300|A
20180410|BANR|0|500|500|A
20180410|BAP|0|100|400|A
20180410|BAS|0|400|1600|A
20180410|BATRK|0|0|946|A
20180410|BAX|0|1300|2300|A
20180410|BB|3100|6300|10300|A
20180410|BBBY|0|7300|9900|A
20180410|BBD|0|3700|12296|A
20180410|BBL|0|3002|3802|A
20180410|BBN|0|0|100|A
20180410|BBOX|0|0|200|A
20180410|BBT|0|4600|5700|A
20180410|BBT PRH|0|0|600|A
20180410|BBVA|0|2100|3800|A
20180410|BBW|0|100|200|A
20180410|BBX|0|0|634|A
20180410|BBY|0|1800|4438|A
20180410|BCC|0|945|1727|A
20180410|BCE|400|1900|6000|A
20180410|BCEI|0|1300|1700|A
20180410|BCO|0|1000|1775|A
20180410|BCOR|0|1100|1600|A
20180410|BCOV|0|0|1600|A
20180410|BCPC|0|214|414|A
20180410|BCRX|0|800|900|A
20180410|BCS|0|1200|3800|A
20180410|BCV|0|753|1211|A
20180410|BCX|0|0|100|A
20180410|BDGE|0|400|400|A
20180410|BDN|0|100|1900|A
20180410|BDR|0|4614|13847|A
20180410|BDX|0|1100|1200|A
20180410|BEAT|0|767|1167|A
20180410|BECN|0|1400|1700|A
20180410|BEDU|0|0|400|A
20180410|BEL|0|1700|1900|A
20180410|BEN|0|2888|3288|A
20180410|BEP|0|100|100|A
20180410|BERY|0|1400|1839|A
20180410|BF B|0|100|100|A
20180410|BFY|0|0|2379|A
20180410|BG|0|300|2900|A
20180410|BGB|0|0|300|A
20180410|BGC|0|2516|5142|A
20180410|BGCP|0|2200|6800|A
20180410|BGFV|0|400|400|A
20180410|BGG|0|0|300|A
20180410|BGI|60|1266|4789|A
20180410|BGS|0|1000|1634|A
20180410|BGSF|0|5109|11511|A
20180410|BGY|0|200|200|A
20180410|BH|0|10|10|A
20180410|BHB|0|1645|6707|A
20180410|BHBK|0|0|100|A
20180410|BHE|0|900|2146|A
20180410|BHF|0|100|100|A
20180410|BHGE|0|10151|10451|A
20180410|BHLB|0|1200|1200|A
20180410|BHP|0|3800|4200|A
20180410|BHV|0|0|200|A
20180410|BHVN|0|200|200|A
20180410|BID|0|300|700|A
20180410|BIDU|0|1600|2600|A
20180410|BIG|0|4100|4590|A
20180410|BIIB|0|600|800|A
20180410|BIOL|0|100|100|A
20180410|BIOS|0|200|300|A
20180410|BIP|0|200|300|A
20180410|BIT|0|0|134|A
20180410|BITA|0|300|3000|A
20180410|BJRI|0|2118|2318|A
20180410|BK|0|5200|13202|A
20180410|BKCC|0|100|100|A
20180410|BKD|0|700|5460|A
20180410|BKE|0|2452|3452|A
20180410|BKH|0|1538|1839|A
20180410|BKI|0|595|1795|A
20180410|BKLN|0|38869|49269|A
20180410|BKNG|0|200|300|A
20180410|BKS|0|1900|1900|A
20180410|BKU|0|500|1100|A
20180410|BL|0|100|200|A
20180410|BLBD|0|600|600|A
20180410|BLCM|0|363|663|A
20180410|BLD|0|300|300|A
20180410|BLDP|0|300|300|A
20180410|BLDR|0|100|200|A
20180410|BLE|0|1189|3092|A
20180410|BLFS|0|0|100|A
20180410|BLJ|0|183|1626|A
20180410|BLK|0|100|100|A
20180410|BLKB|0|100|100|A
20180410|BLL|0|2100|3900|A
20180410|BLMN|0|1400|2500|A
20180410|BLRX|0|200|1100|A
20180410|BLUE|0|100|200|A
20180410|BLX|0|300|500|A
20180410|BMCH|0|1581|1939|A
20180410|BMI|0|300|400|A
20180410|BMO|500|1800|2400|A
20180410|BMRN|0|200|300|A
20180410|BMS|0|800|1100|A
20180410|BMY|0|4000|7100|A
