Date|Symbol|Short Volume|Total Volume|Market
20140430|AAL|18541|61441|A
20140430|AAMC|488|2050|A
20140430|AAPR|0|100|A
20140430|AAU|2150|4000|A
20140430|ABIO|300|500|A
20140430|ACAD|2925|3294|A
20140430|ACAS|14728|26304|A
20140430|ACHN|13482|15557|A
20140430|ACU|2707|4352|A
20140430|ACY|1|1|A
20140430|ADBE|10677|17153|A
20140430|ADGE|6227|11434|A
20140430|ADI|7256|9816|A
20140430|ADK|3718|13045|A
20140430|ADKPRA|0|500|A
20140430|ADP|9032|14678|A
20140430|ADSK|652|2772|A
20140430|AE|1500|2669|A
20140430|AEZS|600|700|A
20140430|AFFX|1311|3614|A
20140430|AFOP|878|1578|A
20140430|AGNC|6811|11663|A
20140430|AINV|9764|15662|A
20140430|AIRI|114|114|A
20140430|AKAM|100|700|A
20140430|AKG|12203|15892|A
20140430|AKRX|1000|2210|A
20140430|ALN|2700|11000|A
20140430|ALTR|25012|46234|A
20140430|ALTV|2830|6606|A
20140430|AMAT|33944|54451|A
20140430|AMBA|1905|6805|A
20140430|AMCC|3282|4012|A
20140430|AMCO|20000|22392|A
20140430|AMKR|4626|10103|A
20140430|AMPE|61377|72739|A
20140430|AMRN|300|10290|A
20140430|AMS|300|1771|A
20140430|AMSC|200|200|A
20140430|AMZG|11263|25564|A
20140430|ANGI|1484|4400|A
20140430|ANIP|0|400|A
20140430|ANV|255294|445661|A
20140430|API|2355|5956|A
20140430|APOL|7755|10907|A
20140430|APP|935645|1730213|A
20140430|APT|86|14100|A
20140430|APTS|500|4389|A
20140430|AQQ|0|0|A
20140430|ARAY|111|211|A
20140430|ARCC|3809|6798|A
20140430|ARCP|16494|21281|A
20140430|AREX|501|801|A
20140430|ARIA|9452|15563|A
20140430|ARNA|10701|28807|A
20140430|ARUN|100|849|A
20140430|ASBC|2901|2901|A
20140430|ASM|8041|14313|A
20140430|ASNA|1800|3819|A
20140430|ATL|101400|102000|A
20140430|ATML|13989|21109|A
20140430|ATNM|2967|4656|A
20140430|ATRS|623|2622|A
20140430|ATVI|8607|31183|A
20140430|AUMN|11525|16013|A
20140430|AVL|7890|63356|A
20140430|AVNR|6080|12400|A
20140430|AWAY|400|700|A
20140430|AWX|0|979|A
20140430|AXAS|2067|6645|A
20140430|AXN|400|1030|A
20140430|AXU|5784|13176|A
20140430|AXX|600|600|A
20140430|AZC|500|3195|A
20140430|BAA|53294|132122|A
20140430|BBRY|50358|74303|A
20140430|BCRX|1709|3118|A
20140430|BCV|118|1010|A
20140430|BDL|8|512|A
20140430|BDR|0|100|A
20140430|BFY|871|1648|A
20140430|BGI|0|1300|A
20140430|BHB|1949|3552|A
20140430|BHV|0|3|A
20140430|BIDU|16520|29040|A
20140430|BIRPRA|0|1837|A
20140430|BKJ|62|62|A
20140430|BLDP|2180|41013|A
20140430|BLE|1229|10854|A
20140430|BLJ|998|1884|A
20140430|BONE|10820|16452|A
20140430|BPS|0|0|A
20140430|BQY|0|2418|A
20140430|BRCD|26553|48157|A
20140430|BRCM|15897|28983|A
20140430|BRG|5105|7113|A
20140430|BRN|0|0|A
20140430|BTG|86517|136042|A
20140430|BTI|11699|48158|A
20140430|BTN|1894|4327|A
20140430|BTX|23683|36183|A
