Date|Symbol|Short Volume|Total Volume|Market
20130529|AAPR|100|100|A
20130529|AAU|4439|15191|A
20130529|ACAS|31092|64715|A
20130529|ACU|100|3050|A
20130529|ACY|0|0|A
20130529|ADGE|1635|4127|A
20130529|ADK|1410|3513|A
20130529|ADKPRA|0|0|A
20130529|ADSK|2450|4150|A
20130529|AE|1172|1572|A
20130529|AFFY|900|12403|A
20130529|AGX|5720|8428|A
20130529|AIM|0|1400|A
20130529|AINV|26251|37301|A
20130529|AKG|7879|14551|A
20130529|ALN|3800|8300|A
20130529|ALTR|34473|62165|A
20130529|ALTV|100|1578|A
20130529|AMAT|15014|26560|A
20130529|AMRN|35074|51090|A
20130529|AMS|0|3100|A
20130529|ANV|148775|298726|A
20130529|API|100|2700|A
20130529|APOL|6693|13254|A
20130529|APP|14459|21236|A
20130529|APT|0|5292|A
20130529|APTS|167|2600|A
20130529|AQ|1704|13343|A
20130529|AQQ|213|213|A
20130529|ARCC|9164|19338|A
20130529|ARIA|5500|9200|A
20130529|ARNA|72796|108598|A
20130529|ARRWS|15000|25100|A
20130529|ASM|900|1171|A
20130529|ATL|200|4222|A
20130529|ATML|43199|63957|A
20130529|ATVI|14100|23998|A
20130529|AUMN|36669|46667|A
20130529|AVL|7157|16052|A
20130529|AWX|0|500|A
20130529|AXN|1700|3500|A
20130529|AXU|57396|121618|A
20130529|AXX|216|1346|A
20130529|AZC|6040|6240|A
20130529|AZK|65672|192622|A
20130529|BAA|163162|214794|A
20130529|BBRY|174111|257526|A
20130529|BCV|1100|3535|A
20130529|BDL|400|2732|A
20130529|BDR|800|1000|A
20130529|BFY|2370|6515|A
20130529|BHB|475|575|A
20130529|BHV|100|500|A
20130529|BIRPRA|300|400|A
20130529|BKJ|0|501|A
20130529|BKR|940|1350|A
20130529|BLE|700|18748|A
20130529|BLJ|600|4915|A
20130529|BMJ|600|600|A
20130529|BONE|0|2250|A
20130529|BPAX|600|3200|A
20130529|BPS|2068|2477|A
20130529|BQY|2338|11575|A
20130529|BRCD|33651|88637|A
20130529|BRCM|41383|65939|A
20130529|BRD|49450|100990|A
20130529|BRN|300|500|A
20130529|BTI|33394|82072|A
20130529|BTN|936|4035|A
20130529|BTX|14134|21544|A
20130529|BVX|1218|15162|A
20130529|BWLA|0|0|A
20130529|BXE|3800|6700|A
20130529|BZC|100|2009|A
20130529|BZM|260|1060|A
20130529|CA|3000|3900|A
20130529|CAK|200|6300|A
20130529|CAR|2196|3338|A
20130529|CAW|0|2200|A
20130529|CBP|0|0|A
20130529|CCA|0|3374|A
20130529|CCF|1568|1677|A
20130529|CDNS|23908|58576|A
20130529|CDY|1000|3500|A
20130529|CEF|44455|80842|A
20130529|CENX|26853|37924|A
20130529|CEP|110|410|A
20130529|CET|400|2314|A
20130529|CEV|400|1679|A
20130529|CFD|2600|2900|A
20130529|CFP|52866|57334|A
20130529|CGR|9000|40641|A
20130529|CH|1550|4075|A
20130529|CHGS|400|5500|A
20130529|CIEN|110915|142723|A
20130529|CIK|13256|82691|A
20130529|CIX|0|100|A
20130529|CKX|0|0|A
20130529|CLM|27800|33601|A
20130529|CLWR|1222246|1239529|A
20130529|CMCSA|100851|133174|A
20130529|CMFO|300|1550|A
20130529|CMT|1007|1207|A
20130529|CNAM|455|5500|A
20130529|CNR|0|403|A
20130529|COCO|4661|5161|A
20130529|COVR|1925|7100|A
20130529|CPHI|0|1320|A
20130529|CPST|66400|111885|A
20130529|CPWR|2700|4300|A
20130529|CQP|5120|11163|A
20130529|CRF|19205|20614|A
20130529|CRMD|16128|19849|A
20130529|CRMDWS|0|0|A
20130529|CROX|6833|9083|A
20130529|CRV|500|2200|A
20130529|CRVP|0|100|A
20130529|CSCO|120782|287986|A
20130529|CTF|1000|11092|A
20130529|CTIC|12400|21000|A
20130529|CTO|592|592|A
20130529|CTP|0|0|A
20130529|CUO|0|0|A
20130529|CUR|8716|15739|A
20130529|CVM|5400|46850|A
20130529|CVR|656|2121|A
20130529|CVU|3854|4269|A
20130529|CXM|900|21380|A
20130529|CXZ|2400|6150|A
20130529|CY|13850|17900|A
20130529|DEJ|27300|35350|A
20130529|DELL|62582|141725|A
20130529|DGSE|5900|7300|A
20130529|DHY|79445|199733|A
20130529|DIT|100|100|A
20130529|DLA|1141|2465|A
20130529|DMF|9641|19432|A
20130529|DNDN|4722|5022|A
20130529|DNN|32394|65343|A
20130529|DPW|0|0|A
20130529|DRYS|15150|22819|A
20130529|DSS|5553|7002|A
20130529|DTV|5305|7959|A
20130529|DVAX|51731|77610|A
20130529|DXR|225|225|A
20130529|EA|10735|18595|A
20130529|EAD|15300|80437|A
20130529|EBAY|48844|57898|A
20130529|ECF|0|2836|A
20130529|EGAS|2203|3439|A
20130529|EGI|1300|3100|A
20130529|EIA|0|917|A
20130529|EIM|26025|59137|A
20130529|EIO|110|629|A
20130529|EIP|0|201|A
20130529|EIV|1800|4803|A
20130529|ELLO|300|400|A
20130529|ELMD|100|100|A
20130529|EMAN|808|1669|A
20130529|EMI|3723|4793|A
20130529|EMJ|0|600|A
20130529|EMXX|5499|12888|A
20130529|ENX|100|6265|A
20130529|EOX|28925|55254|A
20130529|EPM|3170|6286|A
20130529|EPMPRA|0|0|A
20130529|ERB|0|0|A
20130529|ERC|22587|55440|A
20130529|ERH|1840|11384|A
20130529|ERIC|24737|38493|A
20130529|ESP|457|582|A
20130529|ESTE|0|0|A
20130529|ETAK|5938|49619|A
20130529|ETF|5090|5590|A
20130529|ETFC|44208|66689|A
20130529|ETUA|0|0|A
20130529|ETUB|0|0|A
20130529|EVBN|265|700|A
20130529|EVI|700|3797|A
20130529|EVJ|1093|3009|A
20130529|EVK|380|1649|A
20130529|EVM|7303|22849|A
20130529|EVO|0|100|A
20130529|EVP|0|102|A
20130529|EVV|62994|135514|A
20130529|EVY|500|2491|A
20130529|EXE|0|0|A
20130529|EXEL|4386|8900|A
20130529|EXTR|3391|4469|A
20130529|FAX|112399|242604|A
20130529|FB|148088|273939|A
20130529|FCEL|900|2300|A
20130529|FCO|1832|9274|A
20130529|FCSC|500|600|A
20130529|FEN|10162|24356|A
20130529|FFI|0|13200|A
20130529|FITB|79522|102831|A
20130529|FLEX|34188|48365|A
20130529|FNFG|12496|34678|A
20130529|FNSR|4800|6600|A
20130529|FPP|1507|1907|A
20130529|FPPWS|0|0|A
20130529|FRD|637|1170|A
20130529|FRS|1088|3287|A
20130529|FSI|557|2100|A
20130529|FSP|34893|111742|A
20130529|FTF|6722|17149|A
20130529|FTR|130282|179407|A
20130529|FU|1320|2964|A
20130529|FWV|0|0|A
20130529|GBR|200|300|A
20130529|GERN|1506|5800|A
20130529|GGN|19723|63214|A
20130529|GGNPRACL|775|975|A
20130529|GGNPRB|7500|10310|A
20130529|GHM|10982|12056|A
20130529|GIG|2100|16337|A
20130529|GILD|31487|49037|A
20130529|GLO|4138|9293|A
20130529|GLOW|3205|5005|A
20130529|GLQ|1739|9293|A
20130529|GLU|900|1851|A
20130529|GLUU|3700|6100|A
20130529|GLV|700|1972|A
20130529|GMO|18753|34658|A
20130529|GORO|10828|41775|A
20130529|GPL|40139|106205|A
20130529|GPR|0|0|A
20130529|GRC|1566|2906|A
20130529|GRF|500|600|A
20130529|GRH|0|200|A
20130529|GRHPRC|1000|1000|A
20130529|GRPN|36515|41865|A
20130529|GSB|100|1896|A
20130529|GSS|128217|176001|A
20130529|GST|26465|73507|A
20130529|GSTPRA|949|1589|A
20130529|GSV|3000|5700|A
20130529|GT|10406|15079|A
20130529|GTAT|39801|52781|A
20130529|GTE|170342|251836|A
20130529|GTU|1198|4884|A
20130529|GV|3129|8144|A
20130529|GVP|700|4700|A
20130529|HALO|5365|7630|A
20130529|HBAN|99101|200775|A
20130529|HCBK|4414|18182|A
20130529|HEB|42088|106853|A
20130529|HERO|15756|27943|A
20130529|HH|0|5216|A
20130529|HIMX|11006|27700|A
20130529|HLIT|3300|5100|A
20130529|HLMPR|100|955|A
20130529|HMG|0|0|A
20130529|HNW|1137|10920|A
20130529|HRT|1500|2000|A
20130529|HTM|2420|19520|A
20130529|HUSA|77600|151048|A
20130529|HWG|0|0|A
20130529|IAF|1482|5949|A
20130529|IBIO|8750|22246|A
20130529|ICH|0|0|A
20130529|IDI|600|1200|A
20130529|IDIWS|0|0|A
20130529|IDN|100|100|A
20130529|IDTI|5045|8892|A
20130529|IEC|340|3143|A
20130529|IF|4083|5483|A
20130529|IFMI|80|580|A
20130529|IG|150|1441|A
20130529|IGC|593|1681|A
20130529|IGCWS|0|500|A
20130529|IHT|0|0|A
20130529|IMH|600|1400|A
20130529|IMO|5600|22440|A
20130529|IMUC|12578|23832|A
20130529|INCY|2200|3100|A
20130529|INFU|3300|7515|A
20130529|INO|93740|159672|A
20130529|INS|500|700|A
20130529|INTC|46581|95303|A
20130529|INUV|254|354|A
20130529|IOT|9|300|A
20130529|IPB|0|0|A
20130529|ISL|370|2768|A
20130529|ISR|47404|52862|A
20130529|ITI|537|1048|A
20130529|JBLU|3412|11897|A
20130529|JDSU|37885|38685|A
20130529|JMBA|900|1108|A
20130529|JOB|0|600|A
20130529|JRS|6569|30289|A
20130529|KBX|13050|24649|A
20130529|KERX|7350|13575|A
20130529|KRFT|4483|8628|A
20130529|KXM|0|500|A
20130529|LAQ|400|700|A
20130529|LBY|2338|6740|A
20130529|LCI|4320|8596|A
20130529|LEAP|7029|8329|A
20130529|LEI|1900|3933|A
20130529|LGL|0|300|A
20130529|LINTA|6350|7950|A
20130529|LNG|85828|262816|A
20130529|LODE|1301|3501|A
20130529|LON|0|0|A
20130529|LOV|2870|8050|A
20130529|LSG|19140|25445|A
20130529|LSI|7623|23618|A
20130529|LTS|8042|25708|A
20130529|LTSPRA|18550|58388|A
20130529|MAB|600|1500|A
20130529|MCF|5494|7052|A
20130529|MCZ|3200|14200|A
20130529|MDGN|300|3515|A
20130529|MDGNWS|2398|3400|A
20130529|MDLZ|3150|9200|A
20130529|MDM|131|500|A
20130529|MDRX|6100|9900|A
20130529|MDW|30457|92707|A
20130529|MEA|26876|38154|A
20130529|MEET|973|1998|A
20130529|MGH|600|1000|A
20130529|MGN|0|1300|A
20130529|MGT|2372|6036|A
20130529|MHE|0|538|A
20130529|MHH|0|388|A
20130529|MHRPRC|1256|1763|A
20130529|MHRPRD|100|2154|A
20130529|MHRPRE|0|1000|A
20130529|MIW|2600|5000|A
20130529|MMV|920|920|A
20130529|MNKD|23900|76281|A
20130529|MOC|1700|9300|A
20130529|MPEL|6200|10100|A
20130529|MRVL|19314|26914|A
20130529|MSFT|161078|196357|A
20130529|MSL|1014|1226|A
20130529|MSN|700|1000|A
20130529|MSTX|10989|36983|A
20130529|MU|76795|96930|A
20130529|MVF|21767|43416|A
20130529|MVG|5012|5912|A
20130529|MXA|952|1252|A
20130529|MXC|100|300|A
20130529|MXN|500|500|A
20130529|MYL|92043|108393|A
20130529|MZA|0|104|A
20130529|NAK|12242|32281|A
20130529|NAVB|56410|73657|A
20130529|NAZPRC|0|300|A
20130529|NBH|15360|37033|A
20130529|NBO|2275|4987|A
20130529|NBS|31332|80042|A
20130529|NBW|1116|1965|A
20130529|NBY|11800|22287|A
20130529|NCB|0|407|A
20130529|NCQ|793|6577|A
20130529|NCU|2353|4582|A
20130529|NEA|11110|94751|A
20130529|NEN|0|100|A
20130529|NG|58528|137831|A
20130529|NGD|365022|509303|A
20130529|NGX|200|3226|A
20130529|NHC|2656|4261|A
20130529|NHCPRA|0|2624|A
20130529|NHS|4390|25557|A
20130529|NIHD|3500|6500|A
20130529|NJV|400|2527|A
20130529|NKG|600|1443|A
20130529|NKGPRE|0|0|A
20130529|NKX|1070|14968|A
20130529|NLP|700|1700|A
20130529|NMB|2480|3883|A
20130529|NMBPRC|0|300|A
20130529|NML|7752|13037|A
20130529|NMZ|21157|37231|A
20130529|NOG|99567|148194|A
20130529|NOM|100|698|A
20130529|NPN|401|624|A
20130529|NRK|12788|38608|A
20130529|NRO|7264|39087|A
20130529|NSPR|8122|52139|A
20130529|NSU|47571|57310|A
20130529|NTN|1100|1300|A
20130529|NTS|4300|19157|A
20130529|NTSP|2242|3300|A
20130529|NUAN|19734|30576|A
20130529|NUJ|1401|14281|A
20130529|NUMPRC|0|0|A
20130529|NUOPRA|100|100|A
20130529|NUOPRD|100|100|A
20130529|NVDA|1225|31991|A
20130529|NVG|11712|35409|A
20130529|NVX|5883|11093|A
20130529|NVY|200|3050|A
20130529|NWS|45781|61769|A
20130529|NWSA|37787|57776|A
20130529|NXJ|2260|8328|A
20130529|NXK|2383|3854|A
20130529|NXM|200|3097|A
20130529|NXZ|13932|36847|A
20130529|NYH|0|1412|A
20130529|NYV|218|418|A
20130529|NZF|20169|49540|A
20130529|NZH|3932|17082|A
20130529|OBT|0|348|A
20130529|OCZ|3500|3700|A
20130529|OESX|378|600|A
20130529|OFI|16392|18226|A
20130529|OGEN|100|133|A
20130529|ONNN|73284|99132|A
20130529|ONP|200|1747|A
20130529|ORC|800|8036|A
20130529|ORCL|56465|87345|A
20130529|OVTI|4000|5300|A
20130529|PAAS|19232|29911|A
20130529|PAL|112045|173759|A
20130529|PBCT|75297|121145|A
20130529|PBM|0|0|A
20130529|PBTH|7636|14205|A
20130529|PCC|4230|16130|A
20130529|PCGPRA|159|300|A
20130529|PCGPRB|0|0|A
20130529|PCGPRC|0|0|A
20130529|PCGPRD|0|1000|A
20130529|PCGPRE|0|0|A
20130529|PCGPRG|0|0|A
20130529|PCGPRH|216|1116|A
20130529|PCGPRI|0|0|A
20130529|PCYG|1880|11525|A
20130529|PDLI|20826|37651|A
20130529|PDO|500|600|A
20130529|PEIX|5990|6790|A
20130529|PHF|5200|9825|A
20130529|PIP|28418|120737|A
20130529|PKT|702|2700|A
20130529|PLG|22473|37911|A
20130529|PLM|3000|17287|A
20130529|PLX|3990|18890|A
20130529|PMCS|2399|3958|A
20130529|PPHM|13500|21900|A
20130529|PRK|2279|5298|A
20130529|PSEC|53605|66633|A
20130529|PTEN|2797|5300|A
20130529|PTN|5200|6100|A
20130529|PW|223|623|A
20130529|PWER|0|500|A
20130529|PZG|53202|103865|A
20130529|QBC|323|42899|A
20130529|QGEN|1200|2400|A
20130529|QMM|1300|3400|A
20130529|QRM|3220|4750|A
20130529|RBY|33130|76788|A
20130529|RCG|100|1049|A
20130529|REE|3650|11709|A
20130529|REED|378|1886|A
20130529|RFMD|40026|92577|A
20130529|RIC|8353|12132|A
20130529|RIF|1801|3914|A
20130529|RLGT|0|1016|A
20130529|RNN|4408|16546|A
20130529|ROX|400|9613|A
20130529|RPI|0|0|A
20130529|RRD|1300|1600|A
20130529|RTK|149434|227753|A
20130529|RVBD|15250|22574|A
20130529|RVM|10760|12710|A
20130529|RVP|86|600|A
20130529|RWC|267|16203|A
20130529|SAND|12985|45708|A
20130529|SARA|3672|8404|A
20130529|SBI|4074|8966|A
20130529|SCEPRB|0|0|A
20130529|SCEPRC|400|400|A
20130529|SCEPRD|0|332|A
20130529|SCEPRE|763|1111|A
20130529|SDOPRA|0|316|A
20130529|SDOPRB|0|0|A
20130529|SDOPRC|0|0|A
20130529|SDOPRH|0|0|A
20130529|SEB|71|107|A
20130529|SED|0|0|A
20130529|SGA|242|470|A
20130529|SGB|0|300|A
20130529|SGEN|10070|11400|A
20130529|SIF|1110|1335|A
20130529|SIFY|400|500|A
20130529|SILU|5500|38471|A
20130529|SIM|1984|7786|A
20130529|SIRI|470026|876628|A
20130529|SLI|700|2953|A
20130529|SLM|34221|58641|A
20130529|SONS|28277|46122|A
20130529|SOQ|2500|2900|A
20130529|SPLS|26671|47976|A
20130529|SQNM|9900|12814|A
20130529|SSE|0|0|A
20130529|SSN|705|52220|A
20130529|SSY|100|200|A
20130529|STLD|8474|12106|A
20130529|STRZA|5959|8478|A
20130529|STS|2321|2512|A
20130529|STSI|1500|2500|A
20130529|STX|3773|5413|A
20130529|SUSQ|4944|8395|A
20130529|SVBL|400|500|A
20130529|SVLC|1109|11832|A
20130529|SVT|331|603|A
20130529|SWHC|3180|4600|A
20130529|SWKS|29927|56502|A
20130529|SYMC|22282|33320|A
20130529|SYN|4800|9100|A
20130529|SYRG|12906|19783|A
20130529|TAS|450|450|A
20130529|TAT|500|8006|A
20130529|TCX|300|4790|A
20130529|TF|200|1350|A
20130529|TGB|11173|25713|A
20130529|TGC|7390|10854|A
20130529|TGD|8996|17809|A
20130529|THM|20085|55969|A
20130529|TIK|0|0|A
20130529|TIS|2897|5588|A
20130529|TIVO|7674|12600|A
20130529|TLAB|200|21164|A
20130529|TLR|100|13300|A
20130529|TMP|591|1891|A
20130529|TOF|126|200|A
20130529|TPI|0|4300|A
20130529|TPLM|44003|59629|A
20130529|TQNT|10000|12100|A
20130529|TRGT|1700|2200|A
20130529|TRT|0|100|A
20130529|TRX|57358|91258|A
20130529|TSH|400|608|A
20130529|TTTM|8755|68970|A
20130529|TTTMWSW|0|200|A
20130529|TTTMWSZ|0|0|A
20130529|TTWO|2676|3100|A
20130529|TWOWS|0|6297|A
20130529|TXMD|18918|23368|A
20130529|TXN|2792|8980|A
20130529|UAMY|6024|10356|A
20130529|UEC|58146|142806|A
20130529|UPG|0|0|A
20130529|UQM|28592|40543|A
20130529|URG|11318|15218|A
20130529|URZ|30977|51227|A
20130529|UTG|2023|29128|A
20130529|UUU|770|770|A
20130529|UVE|6844|29165|A
20130529|UWN|0|600|A
20130529|VCF|1300|2786|A
20130529|VFL|542|3426|A
20130529|VGZ|47637|70941|A
20130529|VHC|31047|64633|A
20130529|VII|0|0|A
20130529|VKI|12174|42805|A
20130529|VMED|49784|73318|A
20130529|VMM|1304|22762|A
20130529|VOD|11051|81562|A
20130529|VSR|900|2000|A
20130529|VTG|31827|65551|A
20130529|VVUS|1871|4001|A
20130529|WCRX|8300|27940|A
20130529|WEN|18424|24439|A
20130529|WGA|3100|3200|A
20130529|WIN|39093|54035|A
20130529|WRN|1300|1300|A
20130529|WTT|500|3200|A
20130529|WYY|1100|4830|A
20130529|XLNX|3984|10429|A
20130529|XPL|100|203|A
20130529|XRA|1600|11145|A
20130529|YHOO|8001|16415|A
20130529|ZBB|6260|7301|A
20130529|ZNGA|71948|158424|A
