Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20171128|A|0|600|900|A
20171128|AA|0|2200|4300|A
20171128|AAAP|0|0|200|A
20171128|AABA|0|3000|19927|A
20171128|AAC|0|300|300|A
20171128|AAL|0|671|1171|A
20171128|AAMC|0|0|100|A
20171128|AAN|0|1000|1500|A
20171128|AAOI|0|100|300|A
20171128|AAP|0|300|500|A
20171128|AAPL|0|12500|25094|A
20171128|AAT|0|100|100|A
20171128|AAU|93153|98649|109869|A
20171128|AAV|200|200|200|A
20171128|AAWW|0|200|300|A
20171128|AAXJ|0|3900|4800|A
20171128|AAXN|0|0|100|A
20171128|ABB|0|300|400|A
20171128|ABBV|0|1020|2120|A
20171128|ABC|0|100|400|A
20171128|ABCB|0|400|600|A
20171128|ABDC|0|0|100|A
20171128|ABE|0|1400|1813|A
20171128|ABEO|0|600|700|A
20171128|ABEV|7400|14810|22510|A
20171128|ABLX|0|100|100|A
20171128|ABM|0|500|500|A
20171128|ABMD|0|496|530|A
20171128|ABR|0|0|100|A
20171128|ABT|0|3100|8700|A
20171128|ABUS|0|0|100|A
20171128|ABX|0|2400|8000|A
20171128|ACAD|0|200|300|A
20171128|ACBI|0|200|300|A
20171128|ACC|0|0|1000|A
20171128|ACCO|0|100|200|A
20171128|ACET|0|400|400|A
20171128|ACGL|0|100|200|A
20171128|ACGLO|0|300|300|A
20171128|ACGLP|0|4600|4700|A
20171128|ACH|0|100|300|A
20171128|ACHC|0|100|100|A
20171128|ACHN|0|2700|4000|A
20171128|ACIA|0|200|200|A
20171128|ACIW|0|300|500|A
20171128|ACLS|0|400|746|A
20171128|ACM|0|300|300|A
20171128|ACN|0|300|700|A
20171128|ACOR|0|1600|1800|A
20171128|ACRE|0|0|300|A
20171128|ACST|0|100|100|A
20171128|ACTA|0|100|100|A
20171128|ACU|0|0|830|A
20171128|ACWI|0|6300|6500|A
20171128|ACWV|0|300|400|A
20171128|ACWX|0|0|1200|A
20171128|ACXM|0|0|100|A
20171128|ACY|0|406|621|A
20171128|ADAP|0|100|100|A
20171128|ADBE|0|392|596|A
20171128|ADES|0|200|200|A
20171128|ADI|0|200|1176|A
20171128|ADM|0|490|955|A
20171128|ADMA|0|100|100|A
20171128|ADMP|0|300|4400|A
20171128|ADMS|0|0|500|A
20171128|ADNT|0|400|500|A
20171128|ADP|0|210|410|A
20171128|ADSK|0|500|1600|A
20171128|ADSW|0|400|400|A
20171128|ADTN|0|100|300|A
20171128|ADVM|0|0|100|A
20171128|ADX|0|0|100|A
20171128|AE|0|512|1084|A
20171128|AEE|0|0|100|A
20171128|AEG|0|6595|8195|A
20171128|AEGN|0|100|303|A
20171128|AEL|0|0|708|A
20171128|AEM|0|1000|2600|A
20171128|AEMD|0|100|100|A
20171128|AEO|0|1400|1800|A
20171128|AEP|0|1700|2900|A
20171128|AER|0|100|200|A
20171128|AERI|0|234|439|A
20171128|AES|0|2110|8410|A
20171128|AET|0|0|400|A
20171128|AFAM|0|200|200|A
20171128|AFL|0|800|1900|A
20171128|AFSI|0|400|603|A
20171128|AG|0|700|800|A
20171128|AGCO|0|100|100|A
20171128|AGEN|0|600|600|A
20171128|AGFS|0|0|200|A
20171128|AGG|0|2781|3481|A
20171128|AGI|0|300|400|A
20171128|AGII|0|0|100|A
20171128|AGIO|0|100|100|A
20171128|AGN|0|700|900|A
20171128|AGNC|0|2300|4900|A
20171128|AGO|0|500|1500|A
20171128|AGRO|0|0|800|A
20171128|AGU|300|300|300|A
20171128|AHL|0|237|1137|A
20171128|AHP|0|100|200|A
20171128|AHPA|0|0|900|A
20171128|AHT|0|400|400|A
20171128|AI|0|100|100|A
20171128|AIG|0|3469|6269|A
20171128|AIMT|0|100|100|A
20171128|AINC|0|19|374|A
20171128|AINV|0|0|200|A
20171128|AIR|0|100|200|A
20171128|AIRI|0|700|1346|A
20171128|AIT|0|0|300|A
20171128|AIV|0|700|1300|A
20171128|AJG|0|229|329|A
20171128|AJRD|0|600|600|A
20171128|AKAM|0|600|1113|A
20171128|AKAO|0|400|500|A
20171128|AKBA|0|271|371|A
20171128|AKCA|0|100|300|A
20171128|AKG|51244|74176|150847|A
20171128|AKP|0|100|100|A
20171128|AKR|0|0|700|A
