Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20210104|A|0|0|75|M
20210104|AAL|0|124|274334|M
20210104|AAN|0|80|80|M
20210104|AAOI|0|100|100|M
20210104|AAP|0|100|100|M
20210104|AAPL|0|1322|933308|M
20210104|AAT|0|5|5|M
20210104|AAXN|0|2|200|M
20210104|AB|0|0|100|M
20210104|ABBV|0|251|8608|M
20210104|ABC|0|55|55|M
20210104|ABCL|0|0|157|M
20210104|ABEV|0|0|600|M
20210104|ABG|0|25|25|M
20210104|ABM|0|52|52|M
20210104|ABMD|0|201|2413|M
20210104|ABNB|0|100|3816|M
20210104|ABT|0|224|13503|M
20210104|ABTX|0|1|1|M
20210104|ACAD|0|497|497|M
20210104|ACCD|13|108|208|M
20210104|ACER|0|100|100|M
20210104|ACGL|0|100|100|M
20210104|ACHC|0|23|23|M
20210104|ACI|0|0|3|M
20210104|ACIA|0|0|168|M
20210104|ACIW|0|0|100|M
20210104|ACM|0|0|175|M
20210104|ACMR|0|100|100|M
20210104|ACN|0|200|486|M
20210104|ACWI|0|17|22|M
20210104|ACY|0|100|300|M
20210104|ADAP|0|0|100|M
20210104|ADBE|5|377|6968|M
20210104|ADC|0|4|101|M
20210104|ADCT|0|0|2|M
20210104|ADI|0|505|505|M
20210104|ADMS|0|1|1|M
20210104|ADNT|0|0|100|M
20210104|ADP|0|352|452|M
20210104|ADPT|0|1|101|M
20210104|ADSK|0|413|513|M
20210104|ADT|0|3|3|M
20210104|ADV|29|111|111|M
20210104|ADVM|0|0|300|M
20210104|AEE|0|100|100|M
20210104|AEIS|0|15|18|M
20210104|AEO|2|2|2|M
20210104|AEP|0|0|22|M
20210104|AERI|0|100|100|M
20210104|AES|0|100|106|M
20210104|AEYE|0|0|96|M
20210104|AFIB|0|1|1|M
20210104|AFL|0|0|200|M
20210104|AG|1|8|8|M
20210104|AGCO|0|0|480|M
20210104|AGI|0|0|200|M
20210104|AGIO|0|100|100|M
20210104|AGNC|0|2|7|M
20210104|AGR|0|100|100|M
20210104|AGS|0|100|100|M
20210104|AHCO|0|195|295|M
20210104|AI|0|521|1344|M
20210104|AIG|0|2|5|M
20210104|AIMC|0|22|122|M
20210104|AINC|0|0|100|M
20210104|AIRC|0|346|346|M
20210104|AIRT|0|0|100|M
20210104|AIT|0|1|1|M
20210104|AIZ|0|0|62|M
20210104|AJG|0|0|100|M
20210104|AJRD|0|105|105|M
20210104|AKAM|129|2186|2504|M
20210104|AKUS|0|41|71|M
20210104|AL|0|2|6|M
20210104|ALB|0|793|893|M
20210104|ALDX|0|0|17500|M
20210104|ALEC|0|75|75|M
20210104|ALG|0|328|429|M
20210104|ALGM|0|108|154|M
20210104|ALGN|0|891|1105|M
20210104|ALGS|0|700|700|M
20210104|ALGT|0|105|105|M
20210104|ALK|0|0|93|M
20210104|ALKS|0|124|124|M
20210104|ALLE|0|156|156|M
20210104|ALLK|0|0|100|M
20210104|ALLO|0|0|76|M
20210104|ALLT|0|0|106|M
20210104|ALLY|0|0|300|M
20210104|ALNY|0|326|760|M
20210104|ALPN|0|120|120|M
20210104|ALRM|0|3|59|M
20210104|ALT|0|90|90|M
20210104|ALTM|0|92|92|M
20210104|ALTR|0|100|100|M
20210104|ALV|0|100|100|M
20210104|ALVR|0|206|206|M
20210104|ALX|0|10|27|M
20210104|ALXN|0|0|100|M
20210104|ALXO|0|618|918|M
20210104|AMAL|0|0|64|M
20210104|AMAT|0|1|45001|M
20210104|AMBA|0|200|200|M
20210104|AMBC|0|0|2|M
20210104|AMC|0|0|600000|M
20210104|AMCIW|0|0|1700|M
20210104|AMD|0|10|436|M
20210104|AME|0|200|200|M
20210104|AMED|0|31|104|M
20210104|AMGN|0|409|745|M
20210104|AMK|0|0|184|M
20210104|AMLP|0|0|200|M
20210104|AMP|0|90|487|M
20210104|AMRB|0|100|100|M
20210104|AMRC|0|0|35|M
20210104|AMRN|0|1480|1581|M
20210104|AMSF|0|40|40|M
20210104|AMT|0|364|564|M
20210104|AMTX|0|100|100|M
20210104|AMWL|0|248|386|M
20210104|AMZN|0|646|50839|M
20210104|ANAB|0|0|100|M
20210104|ANET|0|100|100|M
20210104|ANGO|0|0|99|M
20210104|ANSS|0|466|532|M
