Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20201209|A|119|432|432|M
20201209|AA|0|0|105|M
20201209|AAL|0|38|368|M
20201209|AAN|0|266|566|M
20201209|AAOI|0|100|100|M
20201209|AAP|0|504|604|M
20201209|AAPL|0|1613|751937|M
20201209|AAWW|0|100|100|M
20201209|AAXJ|0|131|131|M
20201209|AAXN|0|0|100|M
20201209|AB|0|100|300|M
20201209|ABBV|0|1373|62081|M
20201209|ABC|0|186|200|M
20201209|ABCB|0|0|300|M
20201209|ABEO|0|0|60|M
20201209|ABG|0|140|140|M
20201209|ABMD|0|100|200|M
20201209|ABT|0|152|3023|M
20201209|ABUS|0|0|200|M
20201209|ACA|0|50|50|M
20201209|ACAD|0|300|701|M
20201209|ACB|0|0|200|M
20201209|ACC|0|100|101|M
20201209|ACCD|0|2|102|M
20201209|ACGL|0|0|200|M
20201209|ACHC|0|158|158|M
20201209|ACIW|0|200|294|M
20201209|ACM|0|0|200|M
20201209|ACMR|0|49|173|M
20201209|ACN|96|496|706|M
20201209|ACWI|0|70|132|M
20201209|ADAP|0|0|10|M
20201209|ADBE|0|1880|79317|M
20201209|ADC|0|0|100|M
20201209|ADCT|0|15|15|M
20201209|ADI|0|408|408|M
20201209|ADM|0|149|149|M
20201209|ADMS|0|100|100|M
20201209|ADNT|0|41|43|M
20201209|ADP|0|102|302|M
20201209|ADPT|0|70|471|M
20201209|ADS|0|1020|1310|M
20201209|ADSK|8|1516|1929|M
20201209|ADT|0|8|8|M
20201209|ADTN|0|91|91|M
20201209|ADTX|0|153|153|M
20201209|ADUS|0|30|100|M
20201209|AEE|0|363|463|M
20201209|AEIS|0|0|392|M
20201209|AEL|0|285|508|M
20201209|AENZ|0|300|300|M
20201209|AEP|0|0|100|M
20201209|AER|0|100|186|M
20201209|AERI|0|100|100|M
20201209|AES|0|35|35|M
20201209|AEYE|0|307|707|M
20201209|AFG|0|0|99|M
20201209|AFYA|0|0|42|M
20201209|AGCO|0|36|157|M
20201209|AGO|0|100|100|M
20201209|AGR|0|249|250|M
20201209|AGRO|0|30|30|M
20201209|AGS|0|100|200|M
20201209|AGTC|0|197|197|M
20201209|AGX|0|0|1|M
20201209|AGYS|0|0|199|M
20201209|AHCO|0|291|293|M
20201209|AHPI|0|0|200|M
20201209|AHT|0|200|200|M
20201209|AI|0|4452|13356|M
20201209|AIG|0|10|22|M
20201209|AIMC|0|100|200|M
20201209|AIN|0|11|11|M
20201209|AIO|0|0|300|M
20201209|AIR|0|98|234|M
20201209|AIRG|0|100|100|M
20201209|AIZ|0|186|186|M
