Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20210326|A|0|649|1283|M
20210326|AA|0|477|876|M
20210326|AAC U|0|100|100|M
20210326|AACG|0|387|587|M
20210326|AAL|0|0|22|M
20210326|AAME|0|257|257|M
20210326|AAOI|0|100|100|M
20210326|AAON|0|89|189|M
20210326|AAPL|0|3681|340567|M
20210326|AAWW|0|302|502|M
20210326|AAXJ|0|0|1|M
20210326|AB|0|0|100|M
20210326|ABBV|0|600|12366|M
20210326|ABC|0|16|82|M
20210326|ABCB|0|99|99|M
20210326|ABCL|0|200|200|M
20210326|ABG|0|261|461|M
20210326|ABM|0|0|100|M
20210326|ABMD|0|549|869|M
20210326|ABNB|0|13518|15512|M
20210326|ABT|0|57|5621|M
20210326|AC|0|603|882|M
20210326|ACA|0|200|272|M
20210326|ACAD|0|259|755|M
20210326|ACBI|0|0|130|M
20210326|ACCD|0|140|140|M
20210326|ACGL|0|100|100|M
20210326|ACHC|0|151|386|M
20210326|ACI|0|73|73|M
20210326|ACIC|0|0|100|M
20210326|ACII U|0|100|100|M
20210326|ACIU|0|0|38|M
20210326|ACIW|0|294|394|M
20210326|ACLS|0|198|198|M
20210326|ACM|0|0|345|M
20210326|ACMR|0|1528|3577|M
20210326|ACN|42|572|672|M
20210326|ACOR|0|200|200|M
20210326|ACRE|0|196|450|M
20210326|ACTG|0|0|87|M
20210326|ACWI|0|4|4|M
20210326|ACWV|0|462|1062|M
20210326|ADAP|0|100|100|M
20210326|ADBE|0|2385|2743|M
20210326|ADC|0|100|100|M
20210326|ADCT|0|109|109|M
20210326|ADERU|0|0|200|M
20210326|ADI|0|2|114|M
20210326|ADM|0|0|100|M
20210326|ADMS|0|99|99|M
20210326|ADN|0|700|700|M
20210326|ADNT|0|0|581|M
20210326|ADP|0|100|386|M
20210326|ADPT|0|3353|3683|M
20210326|ADS|0|647|747|M
20210326|ADSK|0|206|643|M
20210326|ADT|0|7|16|M
20210326|ADTN|0|100|150|M
20210326|AEE|0|460|460|M
20210326|AEGN|0|0|200|M
20210326|AEHL|0|274|597|M
20210326|AEIS|0|123|123|M
20210326|AEM|8|84|614|M
20210326|AEO|0|502|876|M
20210326|AEP|0|318|40318|M
20210326|AER|0|334|714|M
20210326|AERI|0|400|511|M
20210326|AEYE|0|494|502|M
20210326|AFIB|0|192|392|M
20210326|AFIN|0|0|200|M
20210326|AFL|0|100|100|M
20210326|AFMD|0|100|190|M
20210326|AFRM|0|439|525|M
20210326|AG|0|100|100|M
20210326|AGC|0|156|256|M
20210326|AGCB|0|0|47|M
20210326|AGCO|0|397|498|M
20210326|AGE|0|0|50|M
20210326|AGG|0|2|4|M
20210326|AGIO|0|200|336|M
20210326|AGM|0|36|36|M
20210326|AGO|0|507|507|M
20210326|AGR|0|0|300|M
20210326|AGS|0|200|200|M
20210326|AGX|0|2|302|M
20210326|AGYS|0|0|491|M
20210326|AHCO|0|860|1000|M
20210326|AI|0|435|968|M
20210326|AIG|0|100|24200|M
20210326|AIH|0|100|100|M
20210326|AIMC|0|100|267|M
20210326|AIN|0|76|80|M
20210326|AIR|0|0|74|M
20210326|AIRC|0|0|671|M
20210326|AIV|0|1900|1900|M
20210326|AIZ|0|55|80|M
20210326|AJAX|0|0|400|M
20210326|AJRD|0|0|200|M
20210326|AKAM|0|231|531|M
20210326|AKBA|0|1300|1500|M
20210326|AKTS|0|1|1|M
20210326|AKUS|0|423|423|M
20210326|AL|0|286|286|M
20210326|ALB|0|692|792|M
20210326|ALC|0|146|146|M
20210326|ALDX|0|569|569|M
20210326|ALEC|0|100|200|M
20210326|ALEX|0|100|100|M
20210326|ALGN|0|466|746|M
20210326|ALGS|0|30|61|M
20210326|ALGT|0|120|593|M
20210326|ALHC|0|20|200|M
20210326|ALIM|0|0|89|M
20210326|ALK|0|99|199|M
20210326|ALL|0|44|235|M
20210326|ALLE|0|200|300|M
20210326|ALLK|0|200|200|M
20210326|ALLO|0|0|12|M
20210326|ALLY|0|702|902|M
20210326|ALNY|18|403|3238|M
