Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20200109|A|0|7200|8914|C
20200109|AA|0|58434|77749|C
20200109|AAL|100|53839|85994|C
20200109|AAN|0|900|1326|C
20200109|AAOI|0|7600|10261|C
20200109|AAON|0|1200|1400|C
20200109|AAP|0|2686|3914|C
20200109|AAPL|100|27204|43629|C
20200109|AAT|0|100|600|C
20200109|AAWW|0|100|100|C
20200109|AAXJ|0|22800|27900|C
20200109|AAXN|0|1328|2028|C
20200109|AB|0|300|400|C
20200109|ABB|0|22323|29688|C
20200109|ABBV|0|40500|49361|C
20200109|ABC|0|2400|2500|C
20200109|ABCB|0|500|500|C
20200109|ABDC|0|300|400|C
20200109|ABEO|0|24739|32339|C
20200109|ABEV|200|746556|1364466|C
20200109|ABG|200|300|1500|C
20200109|ABIO|0|156|156|C
20200109|ABM|0|1800|2000|C
20200109|ABMD|0|2000|2300|C
20200109|ABR|0|22832|28892|C
20200109|ABT|0|23912|49175|C
20200109|ABTX|0|100|200|C
20200109|ABUS|0|2680|4980|C
20200109|ACA|0|900|1100|C
20200109|ACAD|0|2708|8908|C
20200109|ACB|4600|620828|652688|C
20200109|ACC|0|2900|3500|C
20200109|ACCO|0|6500|10900|C
20200109|ACGL|0|10548|16499|C
20200109|ACH|0|0|500|C
20200109|ACHC|0|2100|2100|C
20200109|ACHN|0|80897|112823|C
20200109|ACHV|0|1250|4450|C
20200109|ACIA|0|300|700|C
20200109|ACIU|0|300|1000|C
20200109|ACIW|0|700|1300|C
20200109|ACLS|0|1700|2300|C
20200109|ACM|0|10600|15784|C
20200109|ACMR|0|300|1000|C
20200109|ACN|0|1400|3300|C
20200109|ACOR|0|9801|15808|C
20200109|ACP|0|100|700|C
20200109|ACRE|0|3900|4500|C
20200109|ACRS|0|3100|6300|C
20200109|ACRX|0|9532|13132|C
20200109|ACST|4900|24669|25469|C
20200109|ACTG|0|700|1100|C
20200109|ACWI|0|14304|19004|C
20200109|ACWX|0|13974|17814|C
20200109|ADAP|0|900|2600|C
20200109|ADBE|0|3600|4400|C
20200109|ADC|0|400|400|C
20200109|ADI|0|1500|2800|C
20200109|ADIL|0|100|200|C
20200109|ADM|200|36716|48099|C
20200109|ADMA|0|16966|28566|C
20200109|ADMP|0|1200|1400|C
20200109|ADMS|0|4194|5794|C
20200109|ADNT|0|1300|1400|C
20200109|ADP|0|1700|3100|C
20200109|ADPT|0|1800|3085|C
20200109|ADRE|0|100|100|C
20200109|ADRO|0|3900|15500|C
20200109|ADS|0|300|700|C
20200109|ADSK|0|1800|2811|C
20200109|ADSW|0|9022|9922|C
20200109|ADT|0|35658|43673|C
20200109|ADTN|0|1700|3600|C
20200109|ADUS|0|400|400|C
20200109|ADVM|0|9500|16200|C
20200109|ADX|0|1100|1500|C
20200109|ADXS|3560|5957|8080|C
20200109|AEE|100|6500|11700|C
20200109|AEFC|0|0|100|C
20200109|AEG|0|38108|44886|C
20200109|AEGN|0|100|100|C
20200109|AEHR|200|2280|2880|C
20200109|AEIS|0|300|300|C
20200109|AEL|0|1100|1400|C
20200109|AEM|300|9374|13474|C
20200109|AEMD|0|2008|2008|C
20200109|AEO|100|93629|125568|C
20200109|AEP|0|6100|8101|C
20200109|AER|0|100|100|C
20200109|AERI|0|1000|2300|C
20200109|AES|100|157101|206451|C
20200109|AEY|0|232|232|C
20200109|AEYE|0|100|100|C
20200109|AEZS|0|800|800|C
20200109|AFG|0|100|600|C
20200109|AFI|0|1800|2600|C
20200109|AFIN|0|2000|4200|C
20200109|AFINP|0|0|100|C
20200109|AFL|200|28610|52779|C
20200109|AFMD|100|7910|13510|C
20200109|AFT|0|800|1000|C
20200109|AFYA|0|300|500|C
20200109|AG|100|103125|151460|C
20200109|AGCO|0|400|400|C
20200109|AGD|0|200|700|C
20200109|AGE|0|300|300|C
20200109|AGEN|0|37442|39042|C
20200109|AGFS|0|900|1100|C
20200109|AGG|0|6600|9210|C
20200109|AGGY|0|800|800|C
20200109|AGI|2400|62138|85043|C
20200109|AGIO|100|4022|5722|C
20200109|AGMH|0|200|200|C
20200109|AGN|0|1000|2400|C
20200109|AGNC|0|113018|152461|C
20200109|AGNCM|0|182|182|C
20200109|AGNCO|0|240|240|C
20200109|AGO|0|800|2200|C
20200109|AGQ|0|2800|4500|C
20200109|AGR|0|1125|1325|C
20200109|AGRO|0|3655|7158|C
20200109|AGRX|0|26332|32032|C
20200109|AGS|0|0|300|C
20200109|AGTC|0|5032|6132|C
20200109|AGX|0|200|400|C
20200109|AGYS|0|200|200|C
20200109|AGZ|0|0|200|C
20200109|AHH|0|2700|4200|C
20200109|AHPI|0|0|300|C
20200109|AHT|0|4700|8700|C
20200109|AHT PRI|0|100|100|C
20200109|AI|0|2900|11156|C
20200109|AIG|300|23673|31616|C
20200109|AIHS|0|0|100|C
20200109|AIM|0|2005|2005|C
20200109|AIMC|0|1600|2100|C
20200109|AIMT|0|1214|2241|C
20200109|AIN|0|200|200|C
20200109|AINV|200|7298|9098|C
20200109|AIQ|0|0|100|C
20200109|AIR|0|100|100|C
20200109|AIRG|0|100|200|C
20200109|AIT|0|100|100|C
20200109|AIV|0|600|3717|C
20200109|AIZ|0|249|249|C
20200109|AJG|0|900|1100|C
20200109|AJRD|0|1100|1200|C
20200109|AJX|0|1600|2800|C
20200109|AKAM|0|3388|5988|C
20200109|AKBA|400|14081|21038|C
20200109|AKCA|0|900|900|C
20200109|AKG|100|500|500|C
20200109|AKR|0|2200|3400|C
20200109|AKRO|0|200|200|C
20200109|AKRX|0|99506|123156|C
20200109|AKS|0|271103|297644|C
20200109|AKTS|0|1700|4000|C
20200109|AKTX|0|100|200|C
20200109|AL|0|400|400|C
20200109|ALB|0|2000|4300|C
20200109|ALBO|0|500|1100|C
20200109|ALC|0|1900|3184|C
20200109|ALCO|0|100|100|C
20200109|ALDX|0|600|1431|C
20200109|ALE|0|400|600|C
20200109|ALEC|0|1000|1100|C
20200109|ALEX|0|2722|5341|C
20200109|ALG|0|900|1000|C
20200109|ALGN|0|4000|4300|C
20200109|ALGT|0|100|200|C
20200109|ALK|0|1600|2300|C
20200109|ALKS|0|7400|10437|C
20200109|ALL|0|936|1136|C
20200109|ALL PRACL|0|0|643|C
20200109|ALLE|0|300|600|C
20200109|ALLK|0|1900|2300|C
20200109|ALLO|0|500|600|C
20200109|ALLT|0|200|1600|C
