Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20181127|A|0|6932|12638|C
20181127|AA|0|4873|9273|C
20181127|AABA|0|13400|32300|C
20181127|AAC|0|7299|8299|C
20181127|AAL|0|27107|82619|C
20181127|AAN|0|1000|1400|C
20181127|AAOI|0|4200|5400|C
20181127|AAON|0|800|1000|C
20181127|AAP|0|1800|2500|C
20181127|AAPL|100|120848|171115|C
20181127|AAT|0|200|200|C
20181127|AAU|0|1700|1700|C
20181127|AAWW|0|100|200|C
20181127|AAXJ|0|1900|2100|C
20181127|AAXN|0|2100|3700|C
20181127|AB|0|1700|3500|C
20181127|ABB|2500|23086|26986|C
20181127|ABBV|0|18210|25725|C
20181127|ABC|0|1900|2200|C
20181127|ABCB|0|500|2800|C
20181127|ABCD|0|100|500|C
20181127|ABDC|0|1500|1900|C
20181127|ABEO|200|8966|16665|C
20181127|ABEV|0|569581|634036|C
20181127|ABG|0|100|100|C
20181127|ABIL|0|100|100|C
20181127|ABM|0|3800|4800|C
20181127|ABMD|0|2300|3902|C
20181127|ABR|0|8877|12977|C
20181127|ABT|0|34374|47745|C
20181127|ABTX|100|200|200|C
20181127|ABUS|0|700|2100|C
20181127|ABX|700|90910|189396|C
20181127|ACA|0|100|200|C
20181127|ACAD|0|11729|17278|C
20181127|ACB|20170|36928|44478|C
20181127|ACBI|0|300|400|C
20181127|ACC|0|2500|4200|C
20181127|ACCO|0|5400|8600|C
20181127|ACET|0|1300|2600|C
20181127|ACGL|0|4042|6442|C
20181127|ACH|0|600|1400|C
20181127|ACHC|0|18953|25586|C
20181127|ACHN|100|13600|31204|C
20181127|ACHV|0|800|900|C
20181127|ACIA|0|1900|3100|C
20181127|ACIU|0|0|300|C
20181127|ACIW|0|2600|4800|C
20181127|ACLS|0|4000|4700|C
20181127|ACM|0|1900|4600|C
20181127|ACMR|0|100|100|C
20181127|ACN|0|3700|5100|C
20181127|ACOR|0|2603|3603|C
20181127|ACRE|0|100|2500|C
20181127|ACRS|0|6000|10200|C
20181127|ACRX|0|25000|49354|C
20181127|ACST|0|3400|4300|C
20181127|ACTG|0|500|1000|C
20181127|ACWI|0|17388|20788|C
20181127|ACWV|0|200|600|C
20181127|ACWX|0|2140|2403|C
20181127|ADAP|0|900|6500|C
20181127|ADBE|0|4200|10967|C
20181127|ADES|0|1100|1700|C
20181127|ADI|0|8208|12808|C
20181127|ADM|0|16454|19654|C
20181127|ADMA|0|900|1300|C
20181127|ADMP|0|2000|3600|C
20181127|ADMS|0|1400|2600|C
20181127|ADNT|0|8598|16906|C
20181127|ADOM|0|0|136|C
20181127|ADP|0|1700|3700|C
20181127|ADRO|0|8618|13718|C
20181127|ADS|0|1700|2700|C
20181127|ADSK|0|7906|13168|C
20181127|ADSW|0|2300|7800|C
20181127|ADT|0|10500|14200|C
20181127|ADTN|0|3000|9100|C
20181127|ADUS|0|4100|7914|C
20181127|ADVM|0|3200|6300|C
20181127|ADX|0|1700|2600|C
20181127|AEB|0|0|100|C
20181127|AEE|0|5985|11697|C
