Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20190910|A|295|152671|290490|N
20190910|AA|3740|224096|444142|N
20190910|AABA|0|55713|162155|N
20190910|AAC|0|30576|61026|N
20190910|AAL|100|58661|100237|N
20190910|AAN|78|50222|104658|N
20190910|AAOI|0|3055|5011|N
20190910|AAP|212|115162|159318|N
20190910|AAPL|3175|192881|547198|N
20190910|AAT|2316|45181|99268|N
20190910|AAU|0|700|1000|N
20190910|AAWW|0|751|1316|N
20190910|AAXJ|0|30669|34054|N
20190910|AAXN|0|1300|1810|N
20190910|AB|3|9425|18892|N
20190910|ABB|4605|214870|331186|N
20190910|ABBV|16561|629964|1144649|N
20190910|ABC|699|106968|182334|N
20190910|ABCB|0|2803|4513|N
20190910|ABEO|0|2093|4143|N
20190910|ABEV|19373|5222340|7479903|N
20190910|ABG|0|24900|34777|N
20190910|ABIL|300|1300|1300|N
20190910|ABM|122|38942|67879|N
20190910|ABMD|0|3700|4400|N
20190910|ABR|4638|115958|178524|N
20190910|ABR PRA|0|420|420|N
20190910|ABR PRB|0|262|462|N
20190910|ABR PRC|0|0|400|N
20190910|ABT|8879|562640|812845|N
20190910|ABTX|0|300|500|N
20190910|ABUS|0|1150|2850|N
20190910|AC|0|562|1433|N
20190910|ACA|413|42953|57734|N
20190910|ACAD|0|44889|75210|N
20190910|ACB|181917|1485970|1834368|N
20190910|ACBI|0|100|1448|N
20190910|ACC|222|66063|146766|N
20190910|ACCO|8621|79781|129596|N
20190910|ACER|0|10900|11300|N
20190910|ACGL|0|6901|9621|N
20190910|ACGLO|900|1100|1400|N
20190910|ACGLP|0|200|700|N
20190910|ACH|100|1781|3629|N
20190910|ACHC|0|3072|4772|N
20190910|ACHN|900|8264|18334|N
20190910|ACHV|0|300|500|N
20190910|ACIA|0|500|600|N
20190910|ACIU|0|0|100|N
20190910|ACIW|0|9672|12972|N
20190910|ACLS|0|6890|8056|N
20190910|ACM|24|92169|182289|N
20190910|ACMR|0|200|200|N
20190910|ACN|743|275756|470168|N
20190910|ACNB|0|0|329|N
20190910|ACOR|0|19623|44722|N
20190910|ACP|0|1605|11088|N
20190910|ACRE|400|15353|23485|N
20190910|ACRS|200|4289|6171|N
20190910|ACRX|900|8700|16120|N
20190910|ACST|1000|12778|17278|N
20190910|ACT|0|0|200|N
20190910|ACTG|0|300|2100|N
20190910|ACU|0|0|200|N
20190910|ACV|1|3476|8656|N
20190910|ACWI|0|98646|155679|N
20190910|ACWV|0|2500|3500|N
20190910|ACWX|0|52531|52731|N
20190910|ADAP|100|1700|3200|N
20190910|ADBE|100|14067|34209|N
20190910|ADC|200|45407|64834|N
20190910|ADES|0|600|600|N
20190910|ADI|0|9445|17275|N
20190910|ADIL|0|100|100|N
20190910|ADM|750|191846|393211|N
20190910|ADMA|0|9116|11958|N
20190910|ADMP|0|700|1400|N
20190910|ADMS|0|100|100|N
20190910|ADNT|325|130626|465109|N
20190910|ADP|0|8729|24211|N
20190910|ADPT|0|800|2300|N
20190910|ADRO|100|3486|5286|N
20190910|ADS|138|77767|123837|N
20190910|ADSK|0|18401|28158|N
20190910|ADSW|0|40125|86152|N
20190910|ADT|3650|254172|389579|N
20190910|ADTN|0|4500|8926|N
20190910|ADUS|0|800|1100|N
20190910|ADVM|0|7136|13378|N
20190910|ADX|100|23191|38663|N
20190910|ADXS|600|600|700|N
20190910|AE|0|100|100|N
20190910|AEB|0|2168|5081|N
20190910|AEE|982|99676|268189|N
20190910|AEG|10695|470962|793833|N
20190910|AEGN|0|900|900|N
