Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20200803|A|8272|271183|398489|N
20200803|AA|1479|494207|1151134|N
20200803|AAAU|0|600|700|N
20200803|AACG|0|600|600|N
20200803|AACQU|0|4240|12040|N
20200803|AAL|3910|1036438|1544809|N
20200803|AAN|3331|68671|242145|N
20200803|AAOI|1400|18009|27724|N
20200803|AAON|0|1795|1986|N
20200803|AAP|331|56033|111815|N
20200803|AAPL|3332|461638|629860|N
20200803|AAT|105|33477|78324|N
20200803|AAU|0|800|1400|N
20200803|AAWW|0|939|2067|N
20200803|AAXJ|0|21202|41685|N
20200803|AAXN|0|2582|6467|N
20200803|AB|1396|41713|92597|N
20200803|ABB|880|160585|249820|N
20200803|ABBV|21642|637857|1474442|N
20200803|ABC|3564|149253|254125|N
20200803|ABCB|0|1903|2719|N
20200803|ABEO|0|7493|12603|N
20200803|ABEV|9671|5349669|9017717|N
20200803|ABG|302|38430|69787|N
20200803|ABIO|0|13656|21082|N
20200803|ABM|9|55859|102862|N
20200803|ABMD|100|2229|2859|N
20200803|ABR|2468|410234|626018|N
20200803|ABR PRA|0|600|1000|N
20200803|ABR PRB|0|1229|1728|N
20200803|ABR PRC|0|508|511|N
20200803|ABT|52124|432628|940766|N
20200803|ABTX|0|1|101|N
20200803|ABUS|10533|20795|34878|N
20200803|AC|0|1692|2829|N
20200803|ACA|111|40386|74592|N
20200803|ACAD|1|7789|11857|N
20200803|ACB|11428|114568|247153|N
20200803|ACBI|0|206|319|N
20200803|ACC|279|104787|158071|N
20200803|ACCD|0|390|927|N
20200803|ACCO|2395|85675|162259|N
20200803|ACEL|401|185737|231172|N
20200803|ACER|0|300|500|N
20200803|ACEVU|0|0|4400|N
20200803|ACGL|0|8553|31770|N
20200803|ACGLO|0|609|709|N
20200803|ACGLP|0|100|100|N
20200803|ACH|0|2001|4704|N
20200803|ACHC|0|785|1758|N
20200803|ACHV|2285|3666|4673|N
20200803|ACI|4247|108522|264102|N
20200803|ACIA|0|1137|4432|N
20200803|ACIO|0|0|100|N
20200803|ACIU|0|5461|8356|N
20200803|ACIW|0|5166|15965|N
20200803|ACLS|0|2936|6675|N
20200803|ACM|143|51257|228358|N
20200803|ACMR|0|3509|4468|N
20200803|ACN|12898|270486|598379|N
20200803|ACNB|0|4|4|N
20200803|ACND U|0|7900|125018|N
20200803|ACOR|100|12110|13540|N
20200803|ACP|8|2262|10581|N
20200803|ACRE|1803|46619|74927|N
20200803|ACRS|0|2008|4208|N
20200803|ACRX|0|4549|12045|N
20200803|ACST|600|37451|49500|N
20200803|ACTG|0|318|883|N
20200803|ACV|4|2469|5803|N
20200803|ACWI|0|54257|70688|N
20200803|ACWV|0|2|102|N
20200803|ACWX|0|85082|113819|N
20200803|ADAP|3500|11082|24937|N
20200803|ADBE|0|7895|14167|N
20200803|ADC|45|69876|152299|N
20200803|ADCT|10|29520|56712|N
20200803|ADES|0|113|117|N
20200803|ADI|100|16071|27501|N
20200803|ADIL|100|2408|6408|N
20200803|ADM|9363|321913|576616|N
20200803|ADMA|154|58160|82483|N
20200803|ADMP|1150|27401|38911|N
20200803|ADNT|580|58271|151623|N
