Date|Symbol|Short Volume|Total Volume|Market
20100210|A|376800|677400|N
20100210|AA|1828700|4231500|N
20100210|AAI|640100|1242200|N
20100210|AAN|63600|105600|N
20100210|AANA|100|500|N
20100210|AAP|364700|545100|N
20100210|AAR|200|400|N
20100210|AAV|22200|112600|N
20100210|AB|39500|97000|N
20100210|ABA|300|900|N
20100210|ABB|159300|793900|N
20100210|ABC|508900|934900|N
20100210|ABD|160400|374700|N
20100210|ABG|53900|119800|N
20100210|ABK|325000|1119000|N
20100210|ABM|30900|49200|N
20100210|ABR|5600|6400|N
20100210|ABT|1261500|2499400|N
20100210|ABV|96500|225900|N
20100210|ABVC|100|700|N
20100210|ABVT|13400|26000|N
20100210|ABWPRA|800|2600|N
20100210|ABX|863400|1956300|N
20100210|ACC|64100|153700|N
20100210|ACE|211500|427300|N
20100210|ACF|195100|362200|N
20100210|ACG|29100|52500|N
20100210|ACH|80500|175100|N
20100210|ACI|779400|1384300|N
20100210|ACL|62800|149700|N
20100210|ACM|150000|271700|N
20100210|ACN|569800|1925300|N
20100210|ACO|54800|85000|N
20100210|ACV|36700|145500|N
20100210|ADC|3400|4500|N
20100210|ADI|435000|1146200|N
20100210|ADM|553700|1395900|N
20100210|ADMPRA|6300|27000|N
20100210|ADS|139600|271800|N
20100210|ADX|3300|13700|N
20100210|ADY|7000|12700|N
20100210|AEA|42700|106300|N
20100210|AEB|5800|15100|N
20100210|AEC|20600|37600|N
20100210|AECPRB|400|500|N
20100210|AED|4500|13100|N
20100210|AEE|170200|574700|N
20100210|AEF|34100|48000|N
20100210|AEG|40100|120800|N
20100210|AEH|19900|53500|N
20100210|AEL|43700|79800|N
20100210|AEM|342800|573900|N
20100210|AEO|261900|458000|N
20100210|AEP|308400|766300|N
20100210|AEPPRA|2800|5600|N
20100210|AER|52100|94400|N
20100210|AES|976400|2430000|N
20100210|AESPRC|3100|4800|N
20100210|AET|685300|1592000|N
20100210|AEV|6500|29300|N
20100210|AF|190600|414300|N
20100210|AFB|3500|11400|N
20100210|AFC|1300|2400|N
20100210|AFE|500|600|N
20100210|AFF|5900|21000|N
20100210|AFG|125200|237400|N
20100210|AFL|452200|1171500|N
20100210|AGC|4600|19400|N
20100210|AGCO|259400|370100|N
20100210|AGD|22600|52100|N
20100210|AGL|31400|72500|N
20100210|AGM|6200|14100|N
20100210|AGN|364900|837600|N
20100210|AGO|230600|548700|N
20100210|AGP|68400|171600|N
20100210|AGU|312000|558500|N
20100210|AHC|2800|5200|N
20100210|AHD|2800|12700|N
20100210|AHL|183100|562000|N
20100210|AHLPR|200|11000|N
20100210|AHLPRA|200|7500|N
20100210|AHS|16200|34300|N
20100210|AHT|107300|135600|N
20100210|AHTPRA|100|100|N
20100210|AI|900|3500|N
20100210|AIB|199800|363900|N
20100210|AIG|1777600|3840400|N
20100210|AIGPRA|2300|16200|N
20100210|AIN|66600|101000|N
20100210|AIQ|34700|53800|N
20100210|AIR|88000|142500|N
20100210|AIT|43400|87300|N
20100210|AIV|256800|508500|N
20100210|AIVPRG|100|1200|N
20100210|AIVPRU|600|700|N
20100210|AIVPRV|2000|2500|N
20100210|AIVPRY|400|600|N
20100210|AIZ|251200|596200|N
20100210|AJG|62300|113800|N
20100210|AKF|2200|6000|N
20100210|AKOA|100|200|N
20100210|AKOB|100|800|N
20100210|AKP|1500|1800|N
20100210|AKR|74600|124300|N
20100210|AKS|760500|1357500|N
20100210|AKT|1200|2500|N
20100210|ALB|58500|141200|N
20100210|ALC|3600|6000|N
20100210|ALD|248100|489700|N
20100210|ALE|61000|81900|N
20100210|ALEX|35600|49900|N
20100210|ALF|1500|2300|N
20100210|ALG|3100|4700|N
20100210|ALJ|32100|66600|N
20100210|ALK|102200|306100|N
20100210|ALL|608100|1470300|N
20100210|ALM|800|4000|N
20100210|ALPPRN|8700|9100|N
20100210|ALPPRO|100|100|N
20100210|ALPPRP|500|600|N
20100210|ALQ|700|2800|N
20100210|ALU|962800|2147600|N
20100210|ALV|137200|340700|N
20100210|ALX|1100|1300|N
20100210|ALY|31300|47400|N
20100210|ALZ|700|4100|N
20100210|AM|38700|98600|N
20100210|AMB|330600|626000|N
20100210|AMBPRM|100|100|N
20100210|AMD|1215900|3132100|N
20100210|AME|70300|126900|N
20100210|AMG|279000|483300|N
20100210|AMN|17300|28300|N
20100210|AMP|600700|978200|N
20100210|AMPPRA|1500|7400|N
20100210|AMR|2077800|3412000|N
20100210|AMT|541500|985700|N
20100210|AMX|398900|1204700|N
20100210|AN|343800|684800|N
20100210|ANF|268500|597000|N
20100210|ANH|138500|335000|N
20100210|ANHPRA|500|1500|N
20100210|ANHPRB|100|500|N
20100210|ANN|159400|391400|N
20100210|ANR|491600|1382900|N
20100210|ANW|17800|48900|N
20100210|AOB|87900|146900|N
20100210|AOD|85300|171300|N
20100210|AOI|186700|347500|N
20100210|AOL|111700|309200|N
20100210|AON|260600|594100|N
20100210|AOPRA|500|2400|N
20100210|AOS|31900|66100|N
20100210|AP|9400|19100|N
20100210|APA|638100|1429200|N
20100210|APB|6400|15800|N
20100210|APC|600800|983800|N
20100210|APD|325100|827900|N
20100210|APF|9000|28200|N
20100210|APH|140800|304400|N
20100210|APL|28100|96000|N
20100210|APU|6300|25100|N
20100210|APX|8000|14400|N
20100210|ARB|42000|50400|N
20100210|ARD|74500|120100|N
20100210|ARE|91100|156300|N
20100210|ARG|421500|909600|N
20100210|ARHPRA|2500|3600|N
20100210|ARHPRB|200|1700|N
20100210|ARI|7500|13800|N
20100210|ARJ|20500|37100|N
20100210|ARK|29000|47300|N
20100210|ARL|1000|1200|N
20100210|ARM|280700|631600|N
20100210|ARO|139400|349800|N
20100210|ARP|24100|45900|N
20100210|ART|39700|84100|N
20100210|ARW|117800|321700|N
20100210|ASA|1200|4900|N
20100210|ASF|31600|49400|N
20100210|ASG|100|15600|N
20100210|ASH|87900|289200|N
20100210|ASI|2800|6000|N
20100210|ASR|5900|17600|N
20100210|ASX|58600|356000|N
20100210|ATE|2200|6300|N
20100210|ATI|217300|524400|N
20100210|ATK|46400|142300|N
20100210|ATO|40000|127400|N
20100210|ATR|19900|44100|N
20100210|ATT|17000|30900|N
20100210|ATU|112500|168300|N
20100210|ATV|4900|10500|N
20100210|ATW|104900|186500|N
20100210|AU|386600|628300|N
20100210|AUO|165000|424500|N
20100210|AUY|906500|2736500|N
20100210|AV|3800|13400|N
20100210|AVA|69500|130900|N
20100210|AVB|212300|338000|N
20100210|AVD|14600|22700|N
20100210|AVF|28600|59700|N
20100210|AVK|4800|18500|N
20100210|AVP|388300|1023000|N
20100210|AVT|316500|579600|N
20100210|AVX|23200|85300|N
20100210|AVY|149100|441700|N
20100210|AVYPRA|100|200|N
20100210|AWC|18900|50300|N
20100210|AWF|24700|70700|N
20100210|AWH|31100|124900|N
20100210|AWI|53500|122500|N
20100210|AWK|53000|242000|N
20100210|AWP|12900|44700|N
20100210|AWR|15700|44400|N
20100210|AXA|58600|153700|N
20100210|AXE|154000|261100|N
20100210|AXL|604300|1093800|N
20100210|AXP|1189400|2278600|N
20100210|AXR|300|1000|N
20100210|AXS|203000|370800|N
20100210|AXSPRA|1200|3400|N
20100210|AYE|360300|786600|N
20100210|AYI|65700|98100|N
20100210|AYN|400|800|N
20100210|AYR|26200|63200|N
20100210|AZN|263400|594600|N
20100210|AZO|63400|128600|N
20100210|AZZ|14600|25300|N
20100210|B|34200|61600|N
20100210|BA|672500|1347400|N
20100210|BAC|9520000|25216600|N
20100210|BACPRB|6000|46900|N
20100210|BACPRC|5400|15900|N
20100210|BACPRD|5800|16700|N
20100210|BACPRE|5800|15500|N
20100210|BACPRH|66100|113400|N
20100210|BACPRI|1600|7800|N
20100210|BACPRJ|8700|22800|N
20100210|BACPRL|100|3650|N
20100210|BACPRS|171300|618800|N
20100210|BACPRU|2100|11900|N
20100210|BACPRV|9600|20600|N
20100210|BACPRW|6300|21000|N
20100210|BACPRX|5400|18200|N
20100210|BACPRY|4800|13900|N
20100210|BACPRZ|5800|21300|N
20100210|BAF|200|1500|N
20100210|BAK|30500|43900|N
20100210|BAM|62500|134500|N
20100210|BAP|14600|49500|N
20100210|BAS|49600|87100|N
20100210|BAX|467700|1554700|N
20100210|BBD|1540400|3449900|N
20100210|BBG|112200|187900|N
20100210|BBI|47700|320900|N
20100210|BBIB|327100|682400|N
20100210|BBK|900|2200|N
20100210|BBL|168400|377400|N
20100210|BBT|857800|1319300|N
20100210|BBTPRA|4400|8400|N
20100210|BBTPRB|7400|13900|N
20100210|BBTPRC|6800|12500|N
20100210|BBVA|79000|265900|N
20100210|BBW|29400|41300|N
20100210|BBX|91600|114900|N
20100210|BBY|653500|1651300|N
20100210|BC|278500|465600|N
20100210|BCA|100|600|N
20100210|BCE|159800|289000|N
20100210|BCF|17800|55100|N
20100210|BCH|3100|5900|N
20100210|BCO|28000|105800|N
20100210|BCR|44200|90100|N
20100210|BCS|230800|597600|N
20100210|BCSPR|4300|31400|N
20100210|BCSPRA|12000|36100|N
20100210|BCSPRC|26300|40600|N
20100210|BCSPRD|35800|114300|N
20100210|BDC|28400|48400|N
20100210|BDF|1700|3000|N
20100210|BDJ|23400|72600|N
20100210|BDK|74500|159200|N
20100210|BDN|134500|263300|N
20100210|BDNPRC|700|2900|N
20100210|BDT|12100|54200|N
20100210|BDV|3300|21400|N
20100210|BDX|147900|363200|N
20100210|BEC|68300|131700|N
20100210|BEE|85200|135900|N
20100210|BEEPRA|1000|3400|N
20100210|BEEPRB|500|1100|N
20100210|BEEPRC|1200|2300|N
20100210|BEN|159000|365200|N
20100210|BEO|1100|11800|N
