Date|Symbol|Short Volume|Total Volume|Market
20111208|A|438863|1012496|N
20111208|AA|1697455|3263857|N
20111208|AAN|70509|108810|N
20111208|AAP|88043|161046|N
20111208|AAR|41497|67855|N
20111208|AAT|24271|63115|N
20111208|AAV|41939|93482|N
20111208|AB|55737|250746|N
20111208|ABB|629733|1184126|N
20111208|ABC|223327|641290|N
20111208|ABD|36815|109907|N
20111208|ABG|73326|187154|N
20111208|ABH|43566|88886|N
20111208|ABM|48390|139396|N
20111208|ABR|7000|8881|N
20111208|ABT|795986|1708073|N
20111208|ABV|365543|770949|N
20111208|ABVC|640|4807|N
20111208|ABVT|27916|49712|N
20111208|ABWPRA|580|1495|N
20111208|ABWPRB|1500|4634|N
20111208|ABX|449972|946276|N
20111208|ACC|67474|155780|N
20111208|ACE|363227|610342|N
20111208|ACG|40508|104802|N
20111208|ACH|66721|124269|N
20111208|ACI|867716|1727241|N
20111208|ACM|160672|309453|N
20111208|ACN|369091|945321|N
20111208|ACO|22781|53544|N
20111208|ACP|2264|22955|N
20111208|ACTV|38939|100283|N
20111208|ACW|91569|153952|N
20111208|ADC|2253|9726|N
20111208|ADI|690202|1296075|N
20111208|ADM|724599|1430725|N
20111208|ADS|83449|144466|N
20111208|ADX|15340|46145|N
20111208|ADY|8010|50845|N
20111208|AEA|60965|155285|N
20111208|AEB|3224|11426|N
20111208|AEC|21141|64828|N
20111208|AED|4850|18529|N
20111208|AEE|348090|727335|N
20111208|AEF|41589|61802|N
20111208|AEG|151672|215191|N
20111208|AEH|922|8466|N
20111208|AEL|93149|207222|N
20111208|AEM|149741|345913|N
20111208|AEO|838541|1430112|N
20111208|AEP|491992|820848|N
20111208|AEPPRA|9199|10914|N
20111208|AER|55165|113966|N
20111208|AES|758207|1855730|N
20111208|AESPRC|802|2727|N
20111208|AET|502279|812733|N
20111208|AEV|19007|46912|N
20111208|AF|120211|318296|N
20111208|AFB|7259|22685|N
20111208|AFC|4686|6168|N
20111208|AFE|0|275|N
20111208|AFF|6000|11600|N
20111208|AFG|121835|257458|N
20111208|AFL|798196|1443483|N
20111208|AFQ|311|1603|N
20111208|AFT|10745|34424|N
20111208|AG|95429|219571|N
20111208|AGC|4164|21326|N
20111208|AGCO|251924|456956|N
20111208|AGD|8475|17427|N
20111208|AGL|95477|181002|N
20111208|AGM|5704|17963|N
20111208|AGMA|0|300|N
20111208|AGN|260001|538506|N
20111208|AGO|576556|940491|N
20111208|AGOPRB|500|2804|N
20111208|AGOPRE|2200|3635|N
20111208|AGOPRF|4500|8053|N
20111208|AGP|119932|206873|N
20111208|AGRO|4742|14772|N
20111208|AGU|229533|405483|N
20111208|AH|64616|141713|N
20111208|AHC|4715|20947|N
20111208|AHL|129738|207988|N
20111208|AHLPR|0|0|N
20111208|AHLPRA|400|1100|N
20111208|AHS|19325|58789|N
20111208|AHT|99513|197696|N
20111208|AHTPRA|256|256|N
20111208|AHTPRD|2000|3900|N
20111208|AHTPRE|3350|7022|N
20111208|AI|8494|19671|N
20111208|AIG|670857|1058070|N
20111208|AIGWS|10014|30306|N
20111208|AIN|22995|66869|N
20111208|AIQ|12431|33427|N
20111208|AIR|42337|148406|N
20111208|AIT|70519|150528|N
20111208|AIV|226912|507858|N
20111208|AIVPRT|0|325|N
20111208|AIVPRU|100|300|N
20111208|AIVPRV|920|1000|N
20111208|AIVPRY|0|0|N
20111208|AIVPRZ|5|600|N
20111208|AIZ|160350|286081|N
20111208|AJG|202238|303744|N
20111208|AKOA|0|100|N
20111208|AKOB|0|1097|N
20111208|AKP|1307|10281|N
20111208|AKR|117950|233507|N
20111208|AKS|654216|1212812|N
20111208|AL|27557|81596|N
20111208|ALB|108742|176802|N
20111208|ALC|8260|22376|N
20111208|ALE|57690|104598|N
20111208|ALEX|62924|145479|N
20111208|ALG|5810|17020|N
20111208|ALJ|39945|94859|N
20111208|ALK|110708|281289|N
20111208|ALL|710989|1113630|N
20111208|ALLYPRA|33180|53636|N
20111208|ALLYPRB|33672|95600|N
20111208|ALM|6625|8285|N
20111208|ALPPRN|1378|3085|N
20111208|ALPPRO|966|987|N
20111208|ALPPRP|500|500|N
20111208|ALR|68160|129742|N
20111208|ALRPRB|60|70|N
20111208|ALU|1118526|3344341|N
20111208|ALV|85528|174934|N
20111208|ALVPRZ|0|0|N
20111208|ALX|394|1797|N
20111208|AM|76069|193753|N
20111208|AMBO|800|10700|N
20111208|AMD|1226258|1875436|N
20111208|AME|75400|131730|N
20111208|AMG|57067|96249|N
20111208|AMID|414|3300|N
20111208|AMP|548887|818220|N
20111208|AMPPRA|1837|4166|N
20111208|AMR|6638272|18927867|N
20111208|AMRC|24789|41240|N
20111208|AMT|354540|764219|N
20111208|AMTG|6567|18827|N
20111208|AMX|850703|1588902|N
20111208|AN|90289|211137|N
20111208|ANF|244697|477024|N
20111208|ANH|180029|403142|N
20111208|ANHPRA|800|800|N
20111208|ANHPRB|0|1100|N
20111208|ANN|270630|418750|N
20111208|ANR|1084908|1696684|N
20111208|ANW|4750|9850|N
20111208|AOB|594|22364|N
20111208|AOD|114267|196860|N
20111208|AOI|59481|180284|N
20111208|AOL|268424|450642|N
20111208|AON|387423|862088|N
20111208|AOS|106174|270231|N
20111208|AP|8971|24194|N
20111208|APA|288293|705232|N
20111208|APAPRD|3081|5825|N
20111208|APB|2731|12492|N
20111208|APC|329960|695632|N
20111208|APD|156289|299617|N
20111208|APF|22881|41467|N
20111208|APH|181206|320738|N
20111208|APL|19896|87218|N
20111208|APO|13623|69536|N
20111208|APU|3913|11620|N
20111208|ARB|15725|60590|N
20111208|ARC|20972|56582|N
20111208|ARCO|205663|437090|N
20111208|ARE|89538|167549|N
