Date|Symbol|Short Volume|Total Volume|Market
20140116|A|180647|337549|N
20140116|AA|3244200|4624259|N
20140116|AAN|193070|313833|N
20140116|AAP|64308|101233|N
20140116|AAT|8140|19657|N
20140116|AAV|4645|12203|N
20140116|AB|55209|259663|N
20140116|ABB|340233|617053|N
20140116|ABBV|299758|853148|N
20140116|ABC|71974|208152|N
20140116|ABEV|1018363|1503756|N
20140116|ABG|34094|86898|N
20140116|ABM|15450|49948|N
20140116|ABR|6837|21302|N
20140116|ABRPRA|100|100|N
20140116|ABRPRB|0|0|N
20140116|ABT|405367|939108|N
20140116|ABWPRB|0|779|N
20140116|ABX|929355|1451291|N
20140116|ACC|114252|220958|N
20140116|ACCO|103632|158038|N
20140116|ACE|79410|336188|N
20140116|ACG|51460|225440|N
20140116|ACH|61971|75843|N
20140116|ACI|567535|924480|N
20140116|ACM|113388|254812|N
20140116|ACMP|177199|180979|N
20140116|ACN|337951|1098728|N
20140116|ACO|12654|20855|N
20140116|ACP|2313|14537|N
20140116|ACRE|26809|55203|N
20140116|ACT|98236|276661|N
20140116|ACW|13568|26737|N
20140116|ADC|11385|22268|N
20140116|ADM|480463|1425910|N
20140116|ADS|51065|84233|N
20140116|ADT|169310|337629|N
20140116|ADX|1567|9387|N
20140116|AEB|1850|3774|N
20140116|AEC|19576|69753|N
20140116|AED|6122|13288|N
20140116|AEE|79099|177960|N
20140116|AEF|5163|10483|N
20140116|AEG|100483|253896|N
20140116|AEH|8920|13559|N
20140116|AEK|14451|25341|N
20140116|AEL|39729|88837|N
20140116|AEM|173533|327397|N
20140116|AEO|631330|1192702|N
20140116|AEP|141540|443209|N
20140116|AER|44755|201651|N
20140116|AES|426432|902052|N
20140116|AESPRC|500|6479|N
20140116|AET|228800|525155|N
20140116|AEV|8115|14124|N
20140116|AF|38334|96315|N
20140116|AFA|2634|5599|N
20140116|AFB|5261|27787|N
20140116|AFC|3029|4177|N
20140116|AFG|31626|49976|N
20140116|AFL|216748|547643|N
20140116|AFM|28|353|N
20140116|AFPRC|3258|12618|N
20140116|AFQ|75|1125|N
20140116|AFSD|3870|9229|N
20140116|AFSIPRA|3264|5970|N
20140116|AFT|2925|14218|N
20140116|AFW|864|3432|N
20140116|AG|90083|157697|N
20140116|AGC|10405|34977|N
20140116|AGCO|220237|396479|N
20140116|AGD|618|14665|N
20140116|AGI|73070|147538|N
20140116|AGM|9385|10650|N
20140116|AGMA|0|0|N
20140116|AGMPRA|0|1100|N
20140116|AGN|250968|572941|N
20140116|AGO|268203|650440|N
20140116|AGOPRB|497|577|N
20140116|AGOPRE|1439|4128|N
20140116|AGOPRF|0|1040|N
20140116|AGRO|17713|48571|N
20140116|AGU|77479|128644|N
20140116|AGX|6662|26939|N
20140116|AH|27014|79304|N
20140116|AHC|16887|18007|N
20140116|AHH|17260|42696|N
20140116|AHL|27082|103116|N
20140116|AHLPRA|339|391|N
20140116|AHLPRB|693|4790|N
20140116|AHLPRC|4930|6774|N
20140116|AHP|8253|84231|N
20140116|AHS|5145|21660|N
20140116|AHT|45571|98436|N
20140116|AHTPRA|0|1|N
20140116|AHTPRD|0|3043|N
20140116|AHTPRE|0|2575|N
20140116|AI|9707|18526|N
20140116|AIB|2532|7884|N
20140116|AIF|598|8582|N
20140116|AIG|497429|974131|N
20140116|AIGWS|5708|40039|N
20140116|AIN|25504|34332|N
20140116|AIR|20002|46448|N
20140116|AIT|32437|74426|N
20140116|AIV|141086|267057|N
20140116|AIVPRZ|0|1|N
20140116|AIW|400|2202|N
20140116|AIY|1086|3635|N
20140116|AIZ|52905|99119|N
20140116|AJG|78898|145686|N
20140116|AKOA|25|2900|N
20140116|AKOB|1057|2364|N
20140116|AKP|1031|10927|N
20140116|AKR|11895|36602|N
20140116|AKS|276412|625905|N
20140116|AL|19793|56792|N
20140116|ALB|38181|89026|N
20140116|ALDW|10476|19057|N
20140116|ALE|17552|34742|N
20140116|ALEX|31148|51902|N
20140116|ALG|3060|5703|N
20140116|ALJ|44540|96082|N
20140116|ALK|50438|139884|N
20140116|ALL|223030|413390|N
20140116|ALLE|61565|160712|N
20140116|ALLPRA|3251|7077|N
20140116|ALLPRB|11905|18550|N
20140116|ALLPRC|13480|45382|N
20140116|ALLPRD|700|11380|N
20140116|ALLYPRA|8160|14333|N
20140116|ALLYPRB|6172|40526|N
20140116|ALPPRN|0|551|N
20140116|ALPPRO|300|300|N
20140116|ALPPRP|0|0|N
20140116|ALR|61180|97133|N
20140116|ALRPRB|0|64|N
20140116|ALSN|139173|249275|N
20140116|ALU|1340319|2117211|N
20140116|ALV|40845|81709|N
20140116|ALX|884|1462|N
20140116|AMBO|0|0|N
20140116|AMC|7624|27831|N
20140116|AMD|4237129|6902036|N
20140116|AME|87183|160412|N
20140116|AMG|13307|36543|N
20140116|AMH|55885|77967|N
20140116|AMHPRA|1300|21645|N
20140116|AMHPRB|100|1600|N
20140116|AMID|1759|4593|N
20140116|AMP|91146|246023|N
20140116|AMPPRA|945|7507|N
20140116|AMRC|10943|20906|N
20140116|AMRE|5297|12067|N
20140116|AMT|162773|321800|N
20140116|AMTD|378167|481225|N
20140116|AMTG|23955|50232|N
20140116|AMTGPRA|1337|4341|N
20140116|AMX|693612|998151|N
20140116|AN|73613|174691|N
20140116|ANF|265508|399200|N
20140116|ANFI|67634|108873|N
20140116|ANH|92708|211471|N
20140116|ANHPRA|21|628|N
20140116|ANHPRB|0|7714|N
20140116|ANN|64894|131485|N
20140116|ANR|671681|1303145|N
20140116|ANW|25447|74783|N
20140116|AOD|43086|91524|N
20140116|AOI|13416|40697|N
20140116|AOL|439782|731759|N
20140116|AON|112052|251216|N
20140116|AOS|43176|122177|N
20140116|AP|4344|7751|N
20140116|APA|529215|934935|N
20140116|APAM|9563|19396|N
20140116|APB|1100|5128|N
20140116|APC|728964|1844841|N
20140116|APD|67346|171248|N
20140116|APF|1100|5036|N
20140116|APH|46485|86577|N
20140116|APL|51631|90203|N
20140116|APO|67251|129528|N
20140116|APU|35324|95245|N
20140116|AR|96697|199756|N
20140116|ARC|13494|42357|N
20140116|ARCO|37227|94017|N
20140116|ARCX|600|1979|N
20140116|ARDC|2055|12794|N
20140116|ARE|44374|91429|N
20140116|AREPRE|295|923|N
20140116|ARG|31892|64208|N
20140116|ARHPRC|3078|4976|N
20140116|ARI|34724|71877|N
20140116|ARIPRA|30|31|N
20140116|ARL|503|1666|N
20140116|ARMF|2250|11265|N
20140116|ARMK|8092|21409|N
20140116|ARN|206|1662|N
20140116|ARO|427139|623956|N
20140116|ARP|12559|29300|N
20140116|ARPI|18233|30635|N
20140116|ARR|286036|489715|N
20140116|ARRPRA|585|585|N
20140116|ARRPRB|273|898|N
20140116|ARSD|4735|7299|N
20140116|ARU|778|1943|N
20140116|ARW|36321|80948|N
20140116|ARX|12385|38206|N
20140116|ARY|2560|7918|N
20140116|ASA|1654|3883|N
20140116|ASC|4740|6992|N
20140116|ASG|2810|13667|N
20140116|ASGN|56849|110475|N
20140116|ASH|37464|74736|N
20140116|ASP|700|1800|N
20140116|ASR|17588|28402|N
20140116|ASX|82189|128476|N
20140116|AT|33171|59491|N
20140116|ATE|300|2227|N
20140116|ATHL|41804|56790|N
20140116|ATHM|22046|39113|N
20140116|ATI|96367|166096|N
20140116|ATK|14694|39198|N
20140116|ATLS|6807|19966|N
20140116|ATO|35899|58176|N
20140116|ATR|47967|82657|N
20140116|ATU|75748|180385|N
20140116|ATV|0|0|N
20140116|ATW|72939|173472|N
20140116|AU|193891|402306|N
20140116|AUO|37172|49989|N
20140116|AUQ|173531|381466|N
20140116|AUY|684420|1425433|N
20140116|AV|14157|23306|N
20140116|AVA|58140|88899|N
20140116|AVB|70765|157048|N
20140116|AVD|16894|30921|N
20140116|AVG|78872|142078|N
20140116|AVH|32430|277826|N
20140116|AVIV|14705|28914|N
20140116|AVK|2984|11147|N
20140116|AVP|480421|1066255|N
20140116|AVT|46774|87887|N
20140116|AVV|3529|8520|N
20140116|AVX|6954|41552|N
20140116|AVY|113439|473869|N
20140116|AWC|19063|56695|N
20140116|AWF|27201|49099|N
20140116|AWH|16003|33330|N
20140116|AWI|57006|99108|N
20140116|AWK|82986|200186|N
20140116|AWP|18143|74292|N
20140116|AWR|12319|31807|N
20140116|AXE|27282|35393|N
20140116|AXL|168935|237355|N
20140116|AXLL|72289|157511|N
20140116|AXP|252698|769898|N
20140116|AXR|599|995|N
20140116|AXS|47352|105649|N
20140116|AXSPRC|3489|6101|N
20140116|AXSPRD|1643|6240|N
20140116|AYI|42744|64906|N
20140116|AYN|68|5071|N
20140116|AYR|40669|77649|N
20140116|AZN|183308|347683|N
20140116|AZO|17665|27611|N
20140116|AZZ|16463|26426|N
20140116|B|49023|66475|N
20140116|BA|314399|737542|N
20140116|BAC|8034503|16844505|N
20140116|BACPRD|8770|13454|N
20140116|BACPRE|2550|18077|N
20140116|BACPRI|11629|20266|N
20140116|BACPRL|226|805|N
20140116|BACPRZ|5310|9613|N
20140116|BACWSA|32980|292513|N
20140116|BACWSB|4800|9400|N
20140116|BAF|769|4778|N
20140116|BAH|26627|62624|N
20140116|BAK|11287|22813|N
20140116|BALT|63058|120639|N
20140116|BAM|125606|339268|N
20140116|BAP|15053|22289|N
20140116|BAS|105763|175939|N
20140116|BAX|258888|498725|N
20140116|BBD|1489597|2245209|N
20140116|BBDO|0|7|N
20140116|BBF|37|938|N
20140116|BBG|93480|162482|N
20140116|BBK|2286|11828|N
20140116|BBL|65036|134739|N
20140116|BBN|17156|53963|N
20140116|BBT|605427|869950|N
20140116|BBTPRD|13347|24632|N
20140116|BBTPRE|19733|64319|N
20140116|BBTPRF|6996|24428|N
20140116|BBTPRG|5780|43089|N
