Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20191022|A|965|70955|154768|N
20191022|AA|5347|294308|611575|N
20191022|AAAU|0|0|1200|N
20191022|AAC|481|21681|28039|N
20191022|AAL|400|97296|171987|N
20191022|AAN|195|154744|219422|N
20191022|AAOI|0|1736|3947|N
20191022|AAON|0|556|1006|N
20191022|AAP|114|35023|53782|N
20191022|AAPL|3575|710718|927422|N
20191022|AAT|0|17991|44073|N
20191022|AAU|0|200|600|N
20191022|AAWW|0|1300|1700|N
20191022|AAXJ|0|45324|47905|N
20191022|AAXN|0|2250|3500|N
20191022|AB|1|23730|63905|N
20191022|ABB|829|397294|468159|N
20191022|ABBV|14416|401052|659516|N
20191022|ABC|157|86298|119239|N
20191022|ABCB|0|2447|3947|N
20191022|ABDC|0|100|100|N
20191022|ABEO|0|4869|5999|N
20191022|ABEV|811|4399201|5316232|N
20191022|ABG|964|49058|84479|N
20191022|ABM|100|34567|52194|N
20191022|ABMD|0|1300|1400|N
20191022|ABR|7|126249|191314|N
20191022|ABR PRB|100|100|400|N
20191022|ABR PRC|0|300|1000|N
20191022|ABT|2949|441806|671847|N
20191022|ABTX|0|2904|4504|N
20191022|ABUS|0|0|100|N
20191022|AC|0|405|421|N
20191022|ACA|0|25416|56565|N
20191022|ACAD|0|5423|20353|N
20191022|ACB|124403|1242012|1726145|N
20191022|ACBI|0|0|100|N
20191022|ACC|0|94174|174614|N
20191022|ACCO|33|119826|148238|N
20191022|ACER|0|200|300|N
20191022|ACES|0|0|100|N
20191022|ACGL|0|19083|26135|N
20191022|ACGLO|0|200|200|N
20191022|ACH|0|1683|2828|N
20191022|ACHC|0|813|1274|N
20191022|ACHN|0|31224|60984|N
20191022|ACIA|0|4450|8550|N
20191022|ACIU|0|900|1100|N
20191022|ACIW|0|2504|2804|N
20191022|ACLS|0|200|300|N
20191022|ACM|0|125800|276978|N
20191022|ACMR|0|0|200|N
20191022|ACN|1146|95274|220402|N
20191022|ACOR|0|17998|23817|N
20191022|ACP|1410|39164|80002|N
20191022|ACP RT|22268|24868|327380|N
20191022|ACRE|0|19646|36886|N
20191022|ACRS|7800|25000|26900|N
20191022|ACRX|0|6814|7614|N
20191022|ACST|600|6440|7940|N
20191022|ACTG|0|0|100|N
20191022|ACV|0|1312|5455|N
20191022|ACWI|0|85393|119650|N
20191022|ACWV|0|0|400|N
20191022|ACWX|0|60233|92995|N
20191022|ADAP|0|200|4100|N
20191022|ADBE|0|5700|29166|N
20191022|ADC|0|34980|62052|N
20191022|ADES|0|100|200|N
20191022|ADI|0|3844|10302|N
20191022|ADM|802|150570|247303|N
20191022|ADMA|750|9087|14601|N
20191022|ADMP|0|2300|2500|N
20191022|ADMS|236|10225|11750|N
20191022|ADNT|25|61323|115998|N
20191022|ADP|0|4007|6732|N
20191022|ADPT|200|6499|10151|N
20191022|ADRE|0|100|100|N
20191022|ADRO|0|600|700|N
20191022|ADS|0|34122|52576|N
20191022|ADSK|0|4700|5823|N
20191022|ADSW|0|68854|112697|N
20191022|ADT|14022|201085|331331|N
20191022|ADTN|0|800|1342|N
