Date|Symbol|Short Volume|Total Volume|Market
20110509|A|229936|516377|N
20110509|AA|2075858|3858012|N
20110509|AAN|108240|276453|N
20110509|AAP|106054|204439|N
20110509|AAR|500|1400|N
20110509|AAT|6924|16753|N
20110509|AAV|37524|77317|N
20110509|AB|35922|86189|N
20110509|ABA|245|1518|N
20110509|ABB|346854|567127|N
20110509|ABC|366955|574822|N
20110509|ABD|26823|49659|N
20110509|ABG|16862|56741|N
20110509|ABH|69492|130224|N
20110509|ABM|29334|99035|N
20110509|ABR|13467|33395|N
20110509|ABT|505097|1086837|N
20110509|ABV|235460|469127|N
20110509|ABVC|400|3195|N
20110509|ABVT|9647|29087|N
20110509|ABWPRA|100|1135|N
20110509|ABX|536034|1061695|N
20110509|ACC|60665|116063|N
20110509|ACE|252714|385404|N
20110509|ACG|34318|105954|N
20110509|ACH|23570|50785|N
20110509|ACI|484401|948504|N
20110509|ACM|159995|265912|N
20110509|ACN|314794|588034|N
20110509|ACO|32219|63646|N
20110509|ACP|1183|2200|N
20110509|ACV|178110|286037|N
20110509|ACW|3164|35343|N
20110509|ADC|5410|8793|N
20110509|ADI|280416|563287|N
20110509|ADM|844744|1779508|N
20110509|ADMPRA|13298|71303|N
20110509|ADS|61227|160597|N
20110509|ADX|11358|33106|N
20110509|ADY|30822|42053|N
20110509|AEA|25633|71233|N
20110509|AEB|3159|16623|N
20110509|AEC|9504|42179|N
20110509|AED|6039|21453|N
20110509|AEE|164732|384691|N
20110509|AEF|13579|36659|N
20110509|AEG|143000|208126|N
20110509|AEH|12744|27548|N
20110509|AEL|162301|321074|N
20110509|AEM|210052|484472|N
20110509|AEO|461314|828891|N
20110509|AEP|500675|911256|N
20110509|AEPPRA|6901|16015|N
20110509|AER|42773|116709|N
20110509|AES|734728|1672010|N
20110509|AESPRC|600|6500|N
20110509|AET|1065969|1628380|N
20110509|AEV|7953|23289|N
20110509|AF|102867|188943|N
20110509|AFB|3714|4798|N
20110509|AFC|1299|2574|N
20110509|AFE|0|400|N
20110509|AFF|18703|74436|N
20110509|AFG|65176|117986|N
20110509|AFL|389039|975999|N
20110509|AFQ|1154|9326|N
20110509|AFT|8381|22649|N
20110509|AG|218169|523016|N
20110509|AGC|1536|10446|N
20110509|AGCO|119195|260007|N
20110509|AGD|11045|17995|N
20110509|AGL|63221|136718|N
20110509|AGM|8879|13576|N
20110509|AGMA|0|100|N
20110509|AGN|401984|877830|N
20110509|AGO|181156|352160|N
20110509|AGOPRB|2274|5176|N
20110509|AGOPRE|1731|14590|N
20110509|AGOPRF|3975|8850|N
20110509|AGP|98693|304699|N
20110509|AGRO|5516|18839|N
20110509|AGU|154610|400518|N
20110509|AH|19802|54631|N
20110509|AHC|9472|15301|N
20110509|AHL|65476|141061|N
20110509|AHLPR|0|0|N
20110509|AHLPRA|1400|2914|N
20110509|AHS|46916|98324|N
20110509|AHT|45954|87880|N
20110509|AHTPRA|300|1700|N
20110509|AHTPRD|5309|9309|N
20110509|AHTPRE|565|50754|N
20110509|AI|1596|3736|N
20110509|AIB|16420|35079|N
20110509|AIG|545296|1064269|N
20110509|AIGPRA|13047|28926|N
20110509|AIGWS|42922|89602|N
20110509|AIN|34376|90165|N
20110509|AIQ|15160|49461|N
20110509|AIR|85303|144396|N
20110509|AIT|79257|136173|N
20110509|AIV|193856|439440|N
20110509|AIVPRT|56|1059|N
20110509|AIVPRU|1250|2245|N
20110509|AIVPRV|200|515|N
20110509|AIVPRY|0|1800|N
20110509|AIZ|55209|122284|N
20110509|AJG|43228|175780|N
20110509|AKOA|0|200|N
20110509|AKOB|2419|3794|N
20110509|AKP|1064|7737|N
20110509|AKR|55134|88959|N
20110509|AKS|569095|1011602|N
20110509|AL|9196|41650|N
20110509|ALB|120831|236799|N
20110509|ALC|2187|6536|N
20110509|ALE|11031|38508|N
20110509|ALEX|29887|68221|N
20110509|ALG|1794|6602|N
20110509|ALJ|38066|104777|N
20110509|ALK|26161|78553|N
20110509|ALL|480502|765655|N
20110509|ALLYPRA|7800|38367|N
20110509|ALLYPRB|1253|5583|N
20110509|ALM|68|2338|N
20110509|ALPPRN|338|1800|N
20110509|ALPPRO|100|445|N
20110509|ALPPRP|0|200|N
20110509|ALQ|294|1281|N
20110509|ALR|44796|168350|N
20110509|ALRPRB|20|218|N
20110509|ALU|1766170|3449616|N
20110509|ALV|136090|244631|N
20110509|ALVPRZ|100|1400|N
20110509|ALX|251|778|N
20110509|ALZ|1255|3930|N
20110509|AM|20905|56659|N
20110509|AMB|165474|434075|N
20110509|AMBO|2200|3700|N
20110509|AMBPRL|2|800|N
20110509|AMBPRM|200|500|N
20110509|AMBPRO|0|400|N
20110509|AMBPRP|0|676|N
20110509|AMD|809562|1323260|N
20110509|AME|100517|234202|N
20110509|AMG|44742|90734|N
20110509|AMN|6485|8908|N
20110509|AMP|367623|664391|N
20110509|AMPPRA|3187|5368|N
20110509|AMR|733433|1477089|N
20110509|AMRC|25839|61187|N
20110509|AMT|239579|448669|N
20110509|AMX|347131|989929|N
20110509|AN|106175|210822|N
20110509|ANF|244941|485549|N
20110509|ANH|135753|258468|N
20110509|ANHPRA|1000|1300|N
20110509|ANHPRB|100|2000|N
20110509|ANN|191703|377177|N
20110509|ANR|514518|1003758|N
20110509|ANW|26495|56688|N
20110509|AOB|39902|57874|N
20110509|AOD|58843|99731|N
20110509|AOI|50502|102783|N
20110509|AOL|145109|306132|N
20110509|AON|183105|430490|N
20110509|AOPRACL|0|700|N
20110509|AOS|39744|67803|N
20110509|AP|1679|3590|N
20110509|APA|380614|802101|N
20110509|APAPRD|300|5473|N
20110509|APB|0|200|N
20110509|APC|353713|803345|N
20110509|APD|84992|184135|N
20110509|APF|1146|7882|N
20110509|APH|109351|211975|N
20110509|APL|31835|61371|N
20110509|APO|47210|198771|N
20110509|APU|7821|10264|N
20110509|ARB|53376|86119|N
20110509|ARC|17181|38823|N
20110509|ARCO|22334|84815|N
20110509|ARE|160749|402219|N
20110509|AREPRC|1|600|N
20110509|ARG|117476|407149|N
20110509|ARHPRA|651|1400|N
20110509|ARHPRB|3571|6497|N
20110509|ARI|10472|17494|N
20110509|ARJ|27529|46504|N
20110509|ARK|15676|31260|N
20110509|ARL|0|800|N
20110509|ARO|319712|943575|N
20110509|ARR|173741|249998|N
20110509|ART|35941|50911|N
20110509|ARW|198755|338460|N
20110509|ARX|7398|16904|N
20110509|ARY|3697|17398|N
20110509|ASA|8764|28722|N
20110509|ASG|2541|10856|N
20110509|ASH|53300|138180|N
20110509|ASI|1867|5319|N
20110509|ASP|2400|12400|N
20110509|ASR|34088|84271|N
20110509|ASX|195182|245528|N
20110509|AT|25751|39411|N
20110509|ATE|1492|2337|N
20110509|ATI|392561|937339|N
20110509|ATK|27143|86807|N
20110509|ATLS|23011|74335|N
20110509|ATO|59233|125653|N
20110509|ATR|15692|37727|N
20110509|ATT|7386|13842|N
20110509|ATU|126218|297071|N
20110509|ATV|100|1200|N
20110509|ATW|64619|228331|N
20110509|AU|254140|527745|N
20110509|AUO|190485|476995|N
20110509|AUPRA|0|23100|N
20110509|AUY|843790|1497704|N
20110509|AV|1219|4304|N
20110509|AVA|90698|220192|N
20110509|AVB|69397|179413|N
20110509|AVD|11412|19360|N
20110509|AVF|11175|44314|N
20110509|AVK|13749|34366|N
20110509|AVP|395804|886669|N
20110509|AVT|105383|219487|N
20110509|AVX|14533|62229|N
20110509|AVY|76400|181954|N
20110509|AWC|9608|26938|N
20110509|AWF|10653|27363|N
20110509|AWH|29282|96212|N
20110509|AWI|36916|66810|N
20110509|AWK|365961|645964|N
20110509|AWP|38252|66153|N
20110509|AWR|7703|26396|N
