Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20181005|A|0|50280|101255|P
20181005|AA|2800|246442|452119|P
20181005|AAAU|0|0|325|P
20181005|AABA|0|343976|863230|P
20181005|AAC|0|3000|3300|P
20181005|AADR|0|101|826|P
20181005|AAL|5100|335201|603614|P
20181005|AAN|0|12932|23506|P
20181005|AAOI|0|40182|59786|P
20181005|AAON|107|9250|12550|P
20181005|AAP|0|14885|29404|P
20181005|AAPL|3330|1116836|2424683|P
20181005|AAT|0|8658|13993|P
20181005|AAU|800|1500|5500|P
20181005|AAWW|0|16371|25393|P
20181005|AAXJ|0|46742|104743|P
20181005|AAXN|0|23752|27352|P
20181005|AB|0|4781|6181|P
20181005|ABAC|0|267|267|P
20181005|ABB|1249|67450|104009|P
20181005|ABBV|0|99544|199009|P
20181005|ABC|0|22664|47455|P
20181005|ABCB|0|5900|11621|P
20181005|ABCD|100|3200|5100|P
20181005|ABDC|0|600|23200|P
20181005|ABEO|0|13267|16101|P
20181005|ABEV|2300|988119|1473019|P
20181005|ABG|0|300|1200|P
20181005|ABIL|0|1084|1084|P
20181005|ABIO|0|22010|31830|P
20181005|ABM|0|13380|17780|P
20181005|ABMD|0|17026|22338|P
20181005|ABR|0|4153|10745|P
20181005|ABR-A|0|0|200|P
20181005|ABR-B|0|400|400|P
20181005|ABT|500|195947|274206|P
20181005|ABTX|0|0|900|P
20181005|ABUS|100|6096|8537|P
20181005|ABX|700|396833|635762|P
20181005|AC|0|500|700|P
20181005|ACAD|0|85116|107726|P
20181005|ACBI|0|100|1250|P
20181005|ACC|100|18179|35153|P
20181005|ACCO|0|1600|6100|P
20181005|ACET|100|19332|36299|P
20181005|ACGL|0|21681|31451|P
20181005|ACGLO|0|2392|13381|P
20181005|ACGLP|0|2806|39048|P
20181005|ACH|0|100|4827|P
20181005|ACHC|0|138840|161635|P
20181005|ACHN|200|57377|66742|P
20181005|ACHV|4050|52198|58827|P
20181005|ACIA|200|21796|35757|P
