Date|Symbol|Short Volume|Total Volume|Market
20110801|A|310088|509316|P
20110801|AA|1249803|2559338|P
20110801|AACC|4556|11116|P
20110801|AAN|33439|88255|P
20110801|AAON|2800|6019|P
20110801|AAP|37086|84700|P
20110801|AAPL|1416757|3546881|P
20110801|AAR|200|500|P
20110801|AAT|4885|10085|P
20110801|AATI|55650|149678|P
20110801|AAU|1700|16500|P
20110801|AAV|24716|53866|P
20110801|AAWW|46065|97166|P
20110801|AAXJ|79049|161457|P
20110801|AB|5000|27394|P
20110801|ABAT|99174|204037|P
20110801|ABAX|24039|73055|P
20110801|ABB|204412|345681|P
20110801|ABBC|4371|8322|P
20110801|ABC|372618|836490|P
20110801|ABCB|4708|7208|P
20110801|ABCD|900|3410|P
20110801|ABCO|1000|7095|P
20110801|ABCS|500|1200|P
20110801|ABCW|0|400|P
20110801|ABD|24708|44651|P
20110801|ABFS|32268|57116|P
20110801|ABG|29566|49267|P
20110801|ABH|73041|109936|P
20110801|ABI|300|9800|P
20110801|ABIO|900|2600|P
20110801|ABL|0|100|P
20110801|ABM|6100|16700|P
20110801|ABMD|6043|15243|P
20110801|ABR|2100|3200|P
20110801|ABT|418769|807282|P
20110801|ABTL|2800|24542|P
20110801|ABV|235265|546634|P
20110801|ABV.C|3100|74396|P
20110801|ABVA|0|200|P
20110801|ABVT|16074|34926|P
20110801|ABX|697008|1261257|P
20110801|ACAD|500|4875|P
20110801|ACAS|325915|588599|P
20110801|ACAT|5200|17900|P
20110801|ACC|22742|44103|P
20110801|ACCL|10633|41921|P
20110801|ACE|69673|218815|P
20110801|ACET|6000|17198|P
20110801|ACFC|100|500|P
20110801|ACFN|7125|32125|P
20110801|ACG|4300|43408|P
20110801|ACGL|42332|78532|P
20110801|ACH|16000|29996|P
20110801|ACHN|33300|67647|P
20110801|ACI|507696|750666|P
20110801|ACIW|11276|30463|P
20110801|ACK|174|274|P
20110801|ACLS|30919|47461|P
20110801|ACM|32261|63835|P
20110801|ACMR|1100|13600|P
20110801|ACN|220729|515372|P
20110801|ACNB|0|502|P
20110801|ACO|21302|34635|P
20110801|ACOM|43475|226469|P
20110801|ACOR|94597|189127|P
20110801|ACP|100|100|P
20110801|ACPW|23506|31619|P
20110801|ACTG|31488|49568|P
20110801|ACTS|622|2827|P
20110801|ACTV|1800|6099|P
20110801|ACU|0|100|P
20110801|ACUR|2100|6700|P
20110801|ACW|15400|46894|P
20110801|ACWI|125689|189847|P
20110801|ACWX|200|16249|P
20110801|ACXM|30281|72931|P
20110801|ACY|400|700|P
20110801|ADAT|300|3500|P
20110801|ADBE|422278|894004|P
20110801|ADC|1500|2300|P
20110801|ADEP|200|300|P
20110801|ADES|100|700|P
20110801|ADGF|300|3108|P
20110801|ADI|265999|467887|P
20110801|ADK|35465|70375|P
20110801|ADLR|11740|132543|P
20110801|ADM|369949|683466|P
20110801|ADP|205727|484298|P
20110801|ADPI|18246|20814|P
20110801|ADRD|0|700|P
20110801|ADRE|6700|18159|P
20110801|ADRU|0|13200|P
20110801|ADS|75808|116499|P
20110801|ADSK|284888|507373|P
20110801|ADTN|94116|212453|P
20110801|ADUS|1197|6084|P
20110801|ADVS|30248|62874|P
20110801|ADX|5700|20277|P
20110801|ADY|14506|45677|P
20110801|AE|0|400|P
20110801|AEA|40378|74373|P
20110801|AEB|0|4175|P
20110801|AEC|23049|32969|P
20110801|AED|300|11088|P
20110801|AEE|119489|186152|P
20110801|AEF|1900|3723|P
20110801|AEG|46778|87081|P
20110801|AEGR|5973|11793|P
20110801|AEH|826|3300|P
20110801|AEHR|0|200|P
20110801|AEIS|42874|91824|P
20110801|AEL|15199|53594|P
20110801|AEM|143415|397725|P
20110801|AEN|1570|4014|P
20110801|AEO|326305|503496|P
20110801|AEP|300389|519646|P
20110801|AEP-A|1900|5900|P
20110801|AEPI|1500|3600|P
20110801|AER|38550|52750|P
20110801|AERG|18500|18600|P
20110801|AERL|4300|42715|P
20110801|AES|255481|396741|P
20110801|AET|375118|793130|P
20110801|AETI|400|3841|P
20110801|AEV|448|1148|P
20110801|AEY|0|800|P
20110801|AEZS|61550|109650|P
20110801|AF|40193|87096|P
20110801|AFAM|11799|22184|P
20110801|AFB|500|4600|P
20110801|AFC|0|200|P
20110801|AFCB|0|200|P
20110801|AFCE|3690|8290|P
20110801|AFF|1200|4935|P
20110801|AFFM|200|200|P
20110801|AFFX|149431|257394|P
20110801|AFFY|24976|55940|P
20110801|AFG|19396|41122|P
20110801|AFK|600|8461|P
20110801|AFL|221660|378909|P
20110801|AFOP|8213|17779|P
20110801|AFQ|100|300|P
20110801|AFSI|11052|22733|P
20110801|AFT|400|1200|P
20110801|AG|34965|120901|P
20110801|AGA|315|15274|P
20110801|AGC|3100|13029|P
