Date|Symbol|Short Volume|Total Volume|Market
20130102|A|184931|420042|P
20130102|AA|938042|2022045|P
20130102|AACC|400|3181|P
20130102|AADR|177|177|P
20130102|AAN|17955|45598|P
20130102|AAON|5400|31092|P
20130102|AAP|36917|141082|P
20130102|AAPL|1071778|2693416|P
20130102|AAT|8964|25015|P
20130102|AAU|700|4078|P
20130102|AAV|7860|12584|P
20130102|AAWW|10756|24850|P
20130102|AAXJ|79035|103310|P
20130102|AB|9328|41302|P
20130102|ABAX|16181|33619|P
20130102|ABB|109448|195027|P
20130102|ABBV|473905|2536355|P
20130102|ABC|132396|226476|P
20130102|ABCB|23097|31906|P
20130102|ABCD|0|1738|P
20130102|ABCO|6073|20676|P
20130102|ABCS|720|2147|P
20130102|ABFS|12361|24382|P
20130102|ABG|38230|91888|P
20130102|ABI|0|301|P
20130102|ABIO|1775|1875|P
20130102|ABM|17790|63990|P
20130102|ABMD|66048|106526|P
20130102|ABR|1800|14512|P
20130102|ABT|1337317|2980588|P
20130102|ABV|110376|209232|P
20130102|ABV.C|1038|1579|P
20130102|ABX|397741|1006386|P
20130102|ACAD|52256|87056|P
20130102|ACAS|151968|398666|P
20130102|ACAT|3048|12971|P
20130102|ACC|29350|63275|P
20130102|ACCL|3700|27271|P
20130102|ACCO|35376|108312|P
20130102|ACCU|0|200|P
20130102|ACE|72812|127116|P
20130102|ACET|2900|12407|P
20130102|ACFC|500|900|P
20130102|ACFN|2098|4581|P
20130102|ACG|4550|21904|P
20130102|ACGL|75217|122682|P
20130102|ACH|17070|32080|P
20130102|ACHC|38805|71103|P
20130102|ACHN|24558|64745|P
20130102|ACI|1011439|1847398|P
20130102|ACIM|100|300|P
20130102|ACIW|9281|18310|P
20130102|ACLS|10115|132429|P
20130102|ACM|61682|120254|P
20130102|ACMP|15034|49722|P
20130102|ACN|402537|733077|P
20130102|ACO|21457|48841|P
20130102|ACOR|17305|30025|P
20130102|ACP|200|1500|P
20130102|ACPW|1600|2200|P
20130102|ACRE|2200|14505|P
20130102|ACRX|42921|63561|P
20130102|ACTG|67277|123833|P
20130102|ACTS|100|900|P
20130102|ACTV|36386|94994|P
20130102|ACUR|6400|8000|P
20130102|ACW|6869|31592|P
20130102|ACWI|441443|513770|P
20130102|ACWV|7688|13183|P
20130102|ACWX|131991|208191|P
20130102|ACXM|19035|44917|P
20130102|ACY|459|459|P
20130102|ADAT|700|6600|P
20130102|ADBE|435747|1032220|P
20130102|ADC|2350|15162|P
20130102|ADEP|400|600|P
20130102|ADES|2208|3108|P
20130102|ADGE|1632|6232|P
20130102|ADI|322949|442118|P
20130102|ADK|200|8241|P
20130102|ADK-A|100|400|P
20130102|ADM|510256|813719|P
20130102|ADNC|3200|4700|P
20130102|ADP|220519|417226|P
20130102|ADRA|0|100|P
20130102|ADRD|800|2732|P
20130102|ADRE|491|51928|P
20130102|ADS|29786|64119|P
20130102|ADSK|222272|366310|P
20130102|ADT|92488|219357|P
20130102|ADTN|84408|141941|P
20130102|ADUS|500|2200|P
20130102|ADVS|8384|25996|P
20130102|ADX|18172|62810|P
20130102|ADY|700|2940|P
20130102|ADZ|700|2300|P
20130102|AE|100|400|P
20130102|AEB|300|686|P
