Date|Symbol|Short Volume|Total Volume|Market
20161031|A|43028|89097|P
20161031|AA|482110|591158|P
20161031|AA#|32416|79619|P
20161031|AA-B|0|3096|P
20161031|AAAP|2300|7914|P
20161031|AAC|2400|5500|P
20161031|AAL|413809|509834|P
20161031|AAMC|1250|1250|P
20161031|AAME|400|500|P
20161031|AAN|47022|73193|P
20161031|AAOI|6100|14459|P
20161031|AAON|1800|3000|P
20161031|AAP|74759|99776|P
20161031|AAPL|1008104|2699880|P
20161031|AAT|24259|38774|P
20161031|AAU|1000|2900|P
20161031|AAV|2091|3391|P
20161031|AAWW|3750|7662|P
20161031|AAXJ|28697|252596|P
20161031|AB|1462|3003|P
20161031|ABAX|5126|7026|P
20161031|ABB|126528|176016|P
20161031|ABBV|303673|617615|P
20161031|ABC|83776|276736|P
20161031|ABCB|10712|11712|P
20161031|ABCD|800|1200|P
20161031|ABCO|2188|5992|P
20161031|ABDC|1200|1200|P
20161031|ABE|0|156|P
20161031|ABEO|22674|36795|P
20161031|ABEOW|1100|1700|P
20161031|ABEV|983837|1315810|P
20161031|ABG|27963|36621|P
20161031|ABIL|0|500|P
20161031|ABIO|100|934|P
20161031|ABM|6000|12751|P
20161031|ABMD|42436|77663|P
20161031|ABR|530|930|P
20161031|ABRN|400|2500|P
20161031|ABT|245054|445410|P
20161031|ABTL|3490|4390|P
20161031|ABTX|389|389|P
20161031|ABUS|4690|11377|P
20161031|ABX|526285|946858|P
20161031|ABY|11800|28300|P
20161031|AC|500|1300|P
20161031|ACAD|93877|119897|P
20161031|ACAS|23221|45564|P
20161031|ACAT|1884|3284|P
20161031|ACBI|1672|4572|P
20161031|ACC|39603|55592|P
20161031|ACCO|6692|12765|P
20161031|ACET|3829|4629|P
20161031|ACFC|300|400|P
20161031|ACGL|8846|17740|P
20161031|ACGLP|2430|11054|P
20161031|ACH|6400|6700|P
20161031|ACHC|153164|199208|P
20161031|ACHN|31622|54726|P
20161031|ACIA|90887|159614|P
20161031|ACIU|1200|2600|P
20161031|ACIW|10825|31476|P
20161031|ACLS|3800|4800|P
20161031|ACM|23482|39186|P
20161031|ACN|34560|70303|P
20161031|ACNB|200|200|P
20161031|ACOR|27529|41188|P
20161031|ACP|1900|5300|P
20161031|ACPW|4759|6528|P
20161031|ACRE|1700|5508|P
20161031|ACRS|620|1020|P
20161031|ACRX|1500|2500|P
20161031|ACSF|200|900|P
20161031|ACST|448|1648|P
20161031|ACTA|400|1442|P
20161031|ACTG|13985|33075|P
20161031|ACTS|0|100|P
20161031|ACUR|577|877|P
20161031|ACV|600|800|P
20161031|ACW|3100|8100|P
20161031|ACWI|132465|254263|P
20161031|ACWV|555|1368|P
20161031|ACWX|48433|68022|P
20161031|ACXM|4896|9896|P
20161031|ADAP|1110|2610|P
20161031|ADBE|59167|113385|P
20161031|ADC|23954|34586|P
20161031|ADES|900|1500|P
20161031|ADGE|200|1000|P
20161031|ADHD|253162|530058|P
20161031|ADI|107823|126477|P
20161031|ADK|7500|8200|P
20161031|ADK-A|300|400|P
20161031|ADM|166816|215490|P
20161031|ADMA|500|650|P
20161031|ADMP|3484|6384|P
20161031|ADMS|4568|12149|P
20161031|ADNT|587381|925617|P
20161031|ADP|59765|126463|P
20161031|ADPT|42655|55627|P
20161031|ADRO|9400|12171|P
20161031|ADRU|100|100|P
20161031|ADS|44060|56582|P
20161031|ADSK|60717|95482|P
20161031|ADSW|5700|19600|P
20161031|ADTN|22800|30243|P
20161031|ADUS|800|1800|P
20161031|ADVM|1471|2900|P
20161031|ADX|1480|9673|P
20161031|ADXS|10604|13642|P
20161031|AE|0|100|P
20161031|AEB|0|100|P
20161031|AEE|56343|79132|P
20161031|AEG|74900|88000|P
20161031|AEGN|3300|5100|P
20161031|AEGR|3600|7443|P
20161031|AEH|556|656|P
20161031|AEHR|2741|6841|P
20161031|AEIS|7530|10559|P
20161031|AEK|1000|2000|P
20161031|AEL|17960|26177|P
20161031|AEM|68276|92789|P
20161031|AEMD|100|100|P
20161031|AEO|145900|206052|P
20161031|AEP|125375|231713|P
20161031|AEPI|2016|2416|P
20161031|AER|49941|87520|P
20161031|AERI|13515|20045|P
