Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20190801|A|0|42352|59967|P
20190801|AA|600|129622|222258|P
20190801|AAAU|0|19748|58856|P
20190801|AABA|1100|247879|452393|P
20190801|AAC|300|6011|7960|P
20190801|AADR|0|1026|1571|P
20190801|AAL|1300|238830|385042|P
20190801|AAMC|0|0|550|P
20190801|AAN|0|10261|20497|P
20190801|AAOI|100|43598|51971|P
20190801|AAON|0|9519|11119|P
20190801|AAP|0|32835|42675|P
20190801|AAPL|4838|1521306|3379098|P
20190801|AAT|0|12343|14669|P
20190801|AAU|108|608|2608|P
20190801|AAWW|2610|68230|157426|P
20190801|AAXJ|0|351724|456821|P
20190801|AAXN|0|20562|27055|P
20190801|AB|100|15236|29179|P
20190801|ABB|0|114313|138410|P
20190801|ABBV|1200|271712|464305|P
20190801|ABC|100|60411|126384|P
20190801|ABCB|200|36218|49328|P
20190801|ABEO|2820|6129|14207|P
20190801|ABEV|1700|1052887|1672846|P
20190801|ABG|0|8100|22092|P
20190801|ABIL|156|156|156|P
20190801|ABIO|200|725|825|P
20190801|ABM|0|3962|7215|P
20190801|ABMD|11925|107277|222667|P
20190801|ABR|0|11012|26308|P
20190801|ABT|0|131751|274672|P
20190801|ABTX|0|1900|5147|P
20190801|ABUS|0|2574|6695|P
20190801|AC|0|100|100|P
20190801|ACA|0|7348|11027|P
20190801|ACAD|100|209769|401483|P
20190801|ACB|26665|355726|408756|P
20190801|ACBI|0|2930|8063|P
20190801|ACC|0|8488|17020|P
20190801|ACCO|100|34506|51670|P
20190801|ACER|1321|9288|14089|P
20190801|ACES|0|0|100|P
20190801|ACGL|0|31861|65302|P
20190801|ACGLO|0|1090|1690|P
20190801|ACGLP|0|200|1400|P
20190801|ACH|0|1660|3110|P
20190801|ACHC|0|49313|70574|P
20190801|ACHN|1500|48099|73440|P
20190801|ACHV|0|400|400|P
20190801|ACIA|0|41359|80939|P
20190801|ACIM|0|300|400|P
20190801|ACIU|0|626|3226|P
20190801|ACIW|200|30609|59163|P
20190801|ACLS|300|11506|31126|P
20190801|ACM|100|22888|33661|P
20190801|ACMR|200|6597|8987|P
20190801|ACN|0|45601|53375|P
20190801|ACOR|3048|98446|127058|P
20190801|ACP|0|200|200|P
20190801|ACRE|400|10387|15013|P
20190801|ACRS|15246|35281|43798|P
20190801|ACRX|3490|60658|65278|P
20190801|ACSI|0|0|100|P
20190801|ACST|52902|129940|189045|P
20190801|ACTG|0|968|1568|P
20190801|ACTTW|0|0|900|P
20190801|ACV|500|700|1912|P
20190801|ACWF|0|0|121|P
20190801|ACWI|400|601718|808029|P
20190801|ACWV|0|13084|16084|P
20190801|ACWX|0|495063|540274|P
20190801|ACY|0|0|100|P
20190801|ADAP|1000|9267|18211|P
20190801|ADBE|200|44492|105554|P
20190801|ADC|0|1614|3198|P
20190801|ADES|0|1520|1920|P
20190801|ADI|0|64376|130303|P
20190801|ADIL|0|300|300|P
20190801|ADM|0|219690|343263|P
20190801|ADMA|0|9468|26168|P
20190801|ADMP|19801|39956|73829|P
20190801|ADMS|600|5810|10605|P
20190801|ADNT|333|46569|73375|P
20190801|ADOM|576|11300|15700|P
20190801|ADP|0|81057|198126|P
20190801|ADPT|900|14686|19386|P
20190801|ADRD|0|0|100|P
20190801|ADRO|0|10374|11474|P
20190801|ADS|0|26002|43726|P
20190801|ADSK|200|54762|126473|P
20190801|ADSW|400|8600|25991|P
20190801|ADT|0|16927|21934|P
20190801|ADTN|0|7829|12678|P
20190801|ADUS|0|3100|5345|P
20190801|ADVM|100|38205|53224|P
20190801|ADX|0|6811|6811|P
20190801|ADXS|28637|37037|75790|P
20190801|AEB|0|1143|1988|P
20190801|AEE|6600|57037|77061|P
20190801|AEF|0|6895|10790|P
20190801|AEG|0|163142|260658|P
20190801|AEGN|0|6696|8796|P
20190801|AEH|0|1881|3708|P
20190801|AEHR|0|300|5500|P
20190801|AEIS|300|5842|10878|P
20190801|AEL|0|5315|10275|P
20190801|AEM|2100|63472|116879|P
20190801|AEMD|400|400|3500|P
20190801|AEO|100|207712|274490|P
20190801|AEP|300|39481|96817|P
20190801|AEP-B|0|1338|3138|P
20190801|AER|0|21338|29598|P
20190801|AERI|0|35219|45517|P
20190801|AES|100|149531|192790|P
20190801|AEY|100|200|300|P
20190801|AEYE|0|100|200|P
20190801|AEZS|100|7916|10608|P
20190801|AFB|0|100|262|P
20190801|AFC|0|200|1531|P
20190801|AFG|0|2800|4417|P
20190801|AFGE|0|0|100|P
20190801|AFGH|0|0|100|P
20190801|AFH|200|1000|2258|P
20190801|AFI|0|600|1937|P
20190801|AFIF|0|0|100|P
20190801|AFIN|100|28130|40344|P
20190801|AFK|0|70|922|P
20190801|AFL|200|125117|168815|P
20190801|AFMD|0|17246|54877|P
20190801|AFT|0|0|200|P
20190801|AFTY|0|800|2800|P
20190801|AFYA|0|7100|48540|P
20190801|AG|3500|132249|260046|P
20190801|AGCO|0|9659|13159|P
20190801|AGD|0|100|920|P
20190801|AGE|0|3300|4540|P
20190801|AGEN|0|21359|25459|P
20190801|AGFS|0|3340|18890|P
20190801|AGG|5332|691441|1311939|P
20190801|AGGE|0|0|800|P
20190801|AGGP|0|600|4921|P
20190801|AGGY|5340|7390|10754|P
20190801|AGI|3866|114870|165989|P
20190801|AGIO|1675|37403|60296|P
20190801|AGLE|0|2621|3365|P
20190801|AGM|0|1900|3000|P
20190801|AGM-D|0|0|182|P
20190801|AGMH|0|0|1500|P
20190801|AGN|100|122533|232085|P
20190801|AGNC|526|229553|362827|P
20190801|AGNCB|0|150|300|P
20190801|AGNCM|0|200|324|P
20190801|AGNCN|0|200|1000|P
20190801|AGND|0|562|562|P
20190801|AGO|0|11336|18736|P
20190801|AGO-B|0|100|100|P
20190801|AGO-E|0|256|256|P
20190801|AGQ|7625|45351|127295|P
20190801|AGR|0|14294|17353|P
20190801|AGRO|0|1366|10080|P
20190801|AGRX|0|200|400|P
20190801|AGS|0|6989|8699|P
20190801|AGTC|0|0|100|P
20190801|AGX|0|2100|2639|P
20190801|AGYS|0|2100|3879|P
20190801|AGZ|0|1052|1052|P
20190801|AGZD|0|0|100|P
20190801|AHC|0|1480|1580|P
20190801|AHH|0|12182|27671|P
20190801|AHH-A|0|0|1400|P
20190801|AHL-C|0|228|2414|P
20190801|AHL-D|0|220|1990|P
20190801|AHT|200|33194|45600|P
20190801|AHT-F|0|800|1300|P
20190801|AHT-G|0|0|400|P
20190801|AHT-I|0|300|420|P
20190801|AI|200|9729|12793|P
20190801|AIA|0|200|800|P
20190801|AIEQ|12|2062|13667|P
20190801|AIF|0|0|4402|P
20190801|AIG|216|130752|189477|P
20190801|AIG+|0|0|18411|P
20190801|AIG-A|0|1147|2222|P
20190801|AIHS|0|0|11795|P
20190801|AIIQ|0|0|100|P
20190801|AIMC|867|22719|62145|P
20190801|AIMT|0|13046|18835|P
20190801|AIN|0|2464|4901|P
20190801|AINC|0|665|865|P
20190801|AINV|800|8155|16769|P
20190801|AIQ|0|1000|1500|P
20190801|AIR|0|1089|3826|P
20190801|AIRG|0|1935|2435|P
20190801|AIRI|0|100|200|P
20190801|AIRR|0|10800|11100|P
20190801|AIRT|0|100|100|P
20190801|AIRTP|0|0|200|P
20190801|AIT|0|4689|8240|P
20190801|AIV|0|46644|93880|P
20190801|AIY|0|0|208|P
20190801|AIZ|0|10631|13520|P
20190801|AIZP|0|0|401|P
20190801|AJG|0|9100|13652|P
20190801|AJRD|0|55440|69937|P
20190801|AJX|0|200|750|P
20190801|AJXA|0|100|100|P
20190801|AKAM|0|99270|141918|P
20190801|AKBA|0|15556|19438|P
20190801|AKCA|0|6854|9100|P
20190801|AKER|0|1505|1805|P
20190801|AKG|500|7624|17724|P
20190801|AKR|0|6122|9850|P
20190801|AKRO|100|698|9849|P
20190801|AKRX|400|59788|95921|P
20190801|AKS|0|297910|441022|P
20190801|AKTS|100|11604|16295|P
20190801|AKTX|0|6958|7658|P
20190801|AL|0|12795|17712|P
20190801|AL-A|0|577|1262|P
20190801|ALB|0|37979|45709|P
20190801|ALBO|0|2329|4029|P
20190801|ALC|0|45077|53211|P
20190801|ALDR|0|14718|20148|P
20190801|ALDX|0|3249|4350|P
20190801|ALE|0|5904|8402|P
20190801|ALEC|300|7512|11308|P
20190801|ALEX|0|4699|10251|P
20190801|ALG|0|4457|7018|P
20190801|ALGN|200|40678|79320|P
20190801|ALGRR|0|0|1000|P
20190801|ALGRU|0|0|200|P
20190801|ALGT|0|3434|6357|P
20190801|ALIM|10104|18793|54780|P
20190801|ALJJ|0|100|1700|P
20190801|ALK|0|16990|33812|P
20190801|ALKS|0|36886|52533|P
20190801|ALL|100|58432|103292|P
20190801|ALL-A|0|314|2853|P
20190801|ALL-B|0|2586|3399|P
20190801|ALL-D|0|1100|1300|P
