Date|Symbol|Short Volume|Total Volume|Market
20130125|A|126073|229353|P
20130125|AA|401556|949962|P
20130125|AACC|300|800|P
20130125|AADR|200|200|P
20130125|AAIT|0|865|P
20130125|AAME|400|400|P
20130125|AAN|31244|37444|P
20130125|AAON|1300|8000|P
20130125|AAP|16689|45295|P
20130125|AAPL|1273694|5350480|P
20130125|AAT|3200|14433|P
20130125|AAU|10591|21820|P
20130125|AAV|20328|25056|P
20130125|AAWW|6700|17180|P
20130125|AAXJ|55115|96435|P
20130125|AB|41535|43635|P
20130125|ABAX|4400|6600|P
20130125|ABB|87256|140941|P
20130125|ABBV|407502|783227|P
20130125|ABC|76630|237947|P
20130125|ABCB|1456|2556|P
20130125|ABCD|100|800|P
20130125|ABCO|6650|13150|P
20130125|ABCS|4400|6900|P
20130125|ABFS|19239|35199|P
20130125|ABG|14893|29531|P
20130125|ABI|0|7834|P
20130125|ABIO|9700|9700|P
20130125|ABM|21457|55307|P
20130125|ABMD|15614|29139|P
20130125|ABR|2750|5783|P
20130125|ABT|398265|913148|P
20130125|ABTL|0|100|P
20130125|ABV|83162|138920|P
20130125|ABV.C|13811|87102|P
20130125|ABW-B|0|400|P
20130125|ABX|652019|1363966|P
20130125|ACAD|186452|270028|P
20130125|ACAS|121787|338041|P
20130125|ACAT|5700|14835|P
20130125|ACC|13152|33973|P
20130125|ACCL|1300|7300|P
20130125|ACCO|40283|95308|P
20130125|ACCU|208|208|P
20130125|ACE|82597|117946|P
20130125|ACET|500|1800|P
20130125|ACFN|300|1300|P
20130125|ACG|2700|22941|P
20130125|ACGL|17883|30540|P
20130125|ACH|20038|48961|P
20130125|ACHC|7818|18581|P
20130125|ACHN|9757|25597|P
20130125|ACI|403812|749347|P
20130125|ACIM|0|600|P
20130125|ACIW|2200|5200|P
20130125|ACLS|8917|86495|P
20130125|ACM|25588|58737|P
20130125|ACMP|7556|20020|P
20130125|ACN|120821|264881|P
20130125|ACO|19398|40938|P
20130125|ACOR|40675|77944|P
20130125|ACP|1100|2800|P
20130125|ACPW|0|1300|P
20130125|ACRE|500|1400|P
20130125|ACRX|9259|21249|P
20130125|ACST|0|7600|P
20130125|ACT|41532|171418|P
20130125|ACTG|28066|40354|P
20130125|ACTS|4390|23436|P
20130125|ACTV|10600|18823|P
20130125|ACUR|1930|4530|P
20130125|ACW|18400|51267|P
20130125|ACWI|26564|123884|P
20130125|ACWV|2454|7104|P
20130125|ACWX|17077|23036|P
20130125|ACXM|9851|29465|P
20130125|ADBE|142466|314513|P
20130125|ADC|900|4700|P
20130125|ADEP|4110|4910|P
20130125|ADES|12322|16684|P
20130125|ADGE|0|709|P
20130125|ADI|163230|255344|P
20130125|ADK|700|1700|P
20130125|ADK-A|100|100|P
20130125|ADM|94453|165551|P
20130125|ADNC|400|1800|P
20130125|ADP|90495|167770|P
20130125|ADRD|100|4700|P
20130125|ADRE|3944|22158|P
20130125|ADS|8812|17465|P
20130125|ADSK|370376|783793|P
20130125|ADT|43309|89653|P
20130125|ADTN|58113|94856|P
20130125|ADUS|200|2399|P
20130125|ADVS|2279|5079|P
20130125|ADX|1900|9211|P
20130125|ADY|1230|2830|P
20130125|AE|200|1300|P
20130125|AEB|0|941|P
20130125|AEC|11400|19564|P
20130125|AED|704|2349|P
20130125|AEE|53084|126638|P
20130125|AEF|400|1204|P
20130125|AEG|4900|8581|P
20130125|AEGN|15800|23282|P
20130125|AEGR|16200|52426|P
20130125|AEH|2147|6097|P
20130125|AEIS|13603|25887|P
20130125|AEK|500|4625|P
20130125|AEL|25486|55476|P
20130125|AEM|87640|175246|P
20130125|AEO|75499|169105|P
20130125|AEP|74076|101952|P
20130125|AEPI|1700|3900|P
20130125|AER|4300|18979|P
20130125|AERL|4644|5044|P
20130125|AES|177232|382985|P
20130125|AES-C|0|995|P
20130125|AET|97584|155531|P
20130125|AEY|3599|3599|P
20130125|AEZS|9422|12622|P
20130125|AF|67866|95585|P
20130125|AFA|0|2052|P
20130125|AFAM|1702|3902|P
20130125|AFB|1338|14676|P
20130125|AFC|1971|2071|P
20130125|AFCE|3400|8065|P
20130125|AFF|1700|4400|P
20130125|AFFX|37535|57403|P
20130125|AFFY|18866|35732|P
20130125|AFG|15677|23495|P
20130125|AFK|13831|17573|P
20130125|AFL|141416|210560|P
20130125|AFM|100|900|P
20130125|AFOP|400|700|P
20130125|AFQ|0|300|P
20130125|AFSD|1400|4973|P
20130125|AFSI|5060|11716|P
20130125|AFT|400|9525|P
20130125|AFW|0|800|P
20130125|AG|104908|149030|P
20130125|AGA|200|1700|P
20130125|AGC|100|6000|P
20130125|AGCO|40563|73841|P
20130125|AGD|7377|20654|P
20130125|AGEN|200|800|P
20130125|AGF|0|100|P
20130125|AGG|14016|113404|P
20130125|AGII|500|6900|P
20130125|AGIIL|0|3900|P
20130125|AGM|600|1206|P
20130125|AGM-A|0|200|P
20130125|AGN|109809|197158|P
20130125|AGNC|146502|245362|P
20130125|AGNCP|0|300|P
20130125|AGO|129103|204846|P
20130125|AGO-E|0|2720|P
20130125|AGO-F|0|100|P
20130125|AGOL|0|100|P
20130125|AGQ|56328|222300|P
20130125|AGRO|11059|21569|P
20130125|AGU|46092|81094|P
20130125|AGX|2100|16592|P
20130125|AGYS|1223|6402|P
20130125|AGZ|3517|4183|P
20130125|AH|86405|116841|P
20130125|AHB|1500|1500|P
20130125|AHC|200|7400|P
20130125|AHGP|500|1900|P
20130125|AHL|25012|42797|P
20130125|AHL-|0|100|P
20130125|AHS|7651|13753|P
20130125|AHT|12857|27710|P
20130125|AHT-A|100|1000|P
20130125|AHT-E|0|100|P
20130125|AI|8600|15102|P
20130125|AIA|8591|10709|P
20130125|AIB|1800|1900|P
20130125|AIG|627767|1197712|P
20130125|AIG+|1206|3006|P
20130125|AIMC|16852|35552|P
20130125|AIN|2500|11573|P
20130125|AINV|42374|93483|P
20130125|AIQ|500|3666|P
20130125|AIR|6371|16344|P
20130125|AIRM|14152|24652|P
20130125|AIT|3917|6843|P
20130125|AIV|29814|52068|P
20130125|AIV-Z|0|300|P
20130125|AIXG|1900|4600|P
20130125|AIZ|13260|25110|P
20130125|AJG|13382|44260|P
20130125|AKAM|93909|162497|P
20130125|AKO.A|100|300|P
20130125|AKO.B|0|501|P
20130125|AKP|3000|6754|P
20130125|AKR|16026|23398|P
20130125|AKRX|22596|31422|P
20130125|AKS|541193|805267|P
20130125|AL|44291|73468|P
20130125|ALB|16800|54661|P
20130125|ALC|2300|5400|P
20130125|ALCO|0|300|P
20130125|ALD|4700|9928|P
20130125|ALDW|11015|28032|P
20130125|ALE|10200|17211|P
20130125|ALEX|21971|37044|P
20130125|ALFA|300|300|P
20130125|ALG|400|1300|P
20130125|ALGN|59291|111630|P
20130125|ALGT|4100|15854|P
20130125|ALIM|1000|1000|P
20130125|ALJ|14568|40210|P
20130125|ALK|39807|112033|P
20130125|ALKS|21515|62990|P
20130125|ALL|121540|239936|P
20130125|ALL-B|1700|8283|P
20130125|ALLT|26241|86647|P
20130125|ALLY-A|0|4638|P
20130125|ALLY-B|400|64663|P
20130125|ALN|0|300|P
20130125|ALNC|100|300|P
20130125|ALNY|24292|50779|P
20130125|ALOG|4100|8200|P
20130125|ALOT|0|100|P
20130125|ALP-N|762|762|P
20130125|ALP-O|0|300|P
20130125|ALR|13339|31809|P
20130125|ALRN|0|800|P
20130125|ALSK|8296|20007|P
20130125|ALSN|11347|17750|P
20130125|ALT|2001|9001|P
20130125|ALTE|8800|32783|P
20130125|ALTR|240557|765250|P
20130125|ALU|638667|1016114|P
20130125|ALV|48398|85074|P
20130125|ALVR|10000|13962|P
20130125|ALX|0|500|P
20130125|ALXA|15525|23757|P
20130125|ALXN|36844|99002|P
20130125|AM|3340|6252|P
20130125|AMAG|2700|5500|P
20130125|AMAP|4000|8700|P
20130125|AMAT|1006717|1483662|P
20130125|AMBA|2968|9922|P
20130125|AMBO|32800|43000|P
20130125|AMBT|0|100|P
20130125|AMCC|23876|37176|P
20130125|AMCN|600|3000|P
20130125|AMCX|20673|55801|P
20130125|AMD|1007518|2110031|P
20130125|AME|56961|159784|P
20130125|AMED|12632|22357|P
20130125|AMG|12969|25109|P
20130125|AMGN|325380|741526|P
20130125|AMID|600|1100|P
20130125|AMJ|84988|221326|P
20130125|AMKR|35704|81285|P
20130125|AMLP|233253|363727|P
20130125|AMNB|400|800|P
20130125|AMP|53544|89062|P
20130125|AMP-A|0|200|P
20130125|AMPE|70352|135105|P
20130125|AMPS|1000|1000|P
20130125|AMRB|100|100|P
20130125|AMRC|1600|4398|P
20130125|AMRE|284|384|P
20130125|AMRI|1500|4700|P
20130125|AMRN|171456|215930|P
20130125|AMRS|15166|22430|P
20130125|AMS|200|300|P
20130125|AMSC|5694|16123|P
20130125|AMSF|700|1500|P
20130125|AMSG|2930|7630|P
20130125|AMSWA|100|1300|P
20130125|AMT|79823|129054|P
20130125|AMTD|168574|277820|P
20130125|AMTG|10200|18795|P
20130125|AMTG-A|0|2200|P
20130125|AMU|1200|2795|P
20130125|AMWD|4313|8113|P
20130125|AMX|283882|413115|P
20130125|AMZN|303119|523852|P
20130125|AN|35625|63883|P
20130125|ANAC|8070|16602|P
20130125|ANAD|17331|42833|P
20130125|ANAT|400|800|P
20130125|ANCB|100|100|P
20130125|ANCI|100|200|P
20130125|ANCX|200|700|P
20130125|ANDE|2347|3836|P
20130125|ANEN|0|2800|P
20130125|ANF|84011|253740|P
20130125|ANFI|6700|9550|P
20130125|ANGI|38230|54330|P
20130125|ANGL|1665|2975|P
20130125|ANGO|2800|12400|P
20130125|ANH|71469|157651|P
20130125|ANH-B|0|100|P
20130125|ANIK|500|3652|P
20130125|ANLY|600|600|P
20130125|ANN|87870|135514|P
20130125|ANNB|0|560|P
20130125|ANR|969443|1691242|P
20130125|ANSS|6000|25600|P
20130125|ANTH|545164|1110918|P
20130125|ANV|120727|176375|P
20130125|ANW|1633|6466|P
20130125|ANX|0|6200|P
20130125|AOA|2004|2004|P
20130125|AOD|58689|152566|P
20130125|AOI|7217|21535|P
20130125|AOK|7123|8118|P
20130125|AOL|76091|140174|P
20130125|AOM|6057|9160|P
20130125|AON|73677|106216|P
20130125|AOR|5666|6092|P
20130125|AOS|17310|86567|P
20130125|AOSL|1200|2100|P
20130125|AP|500|1500|P
20130125|APA|276487|482802|P
20130125|APA-D|600|4732|P
20130125|APAGF|5400|9542|P
20130125|APB|1300|3619|P
20130125|APC|115040|241754|P
20130125|APD|48204|69774|P
20130125|APEI|4400|6400|P
20130125|APF|0|1600|P
20130125|APFC|200|1985|P
20130125|APH|16100|36162|P
20130125|APKT|61105|106674|P
20130125|APL|8290|28800|P
20130125|APO|7567|27339|P
20130125|APOG|600|7032|P
20130125|APOL|138424|288487|P
20130125|APP|5204|11504|P
20130125|APPY|500|2600|P
20130125|APRI|7712|11008|P
20130125|APSA|100|100|P
20130125|APT|0|900|P
20130125|APTS|1700|1800|P
20130125|APU|4893|12332|P
20130125|AQ|300|2900|P
20130125|ARAY|9731|20538|P
20130125|ARB|18241|25376|P
20130125|ARC|4600|15567|P
20130125|ARCC|49387|116109|P
20130125|ARCI|0|3000|P
20130125|ARCO|5532|11901|P
20130125|ARCP|29127|34727|P
20130125|ARDC|700|9460|P
20130125|ARE|9500|21966|P
20130125|ARE-E|0|300|P
20130125|AREX|12100|17954|P
20130125|ARG|16261|38257|P
20130125|ARI|10246|29426|P
20130125|ARI-A|0|9891|P
