Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20171214|A|1300|19384|75782|P
20171214|AA|11425|73706|148216|P
20171214|AAAP|0|12843|19397|P
20171214|AABA|0|414867|1072289|P
20171214|AAC|0|2795|4695|P
20171214|AADR|0|5250|5255|P
20171214|AAL|1700|158263|265645|P
20171214|AAME|0|0|100|P
20171214|AAN|700|33223|64691|P
20171214|AAOI|0|12936|51432|P
20171214|AAON|0|5522|8451|P
20171214|AAP|0|21577|44596|P
20171214|AAPL|5215|1022437|1685794|P
20171214|AAT|995|9058|11058|P
20171214|AAU|2400|4000|15291|P
20171214|AAV|1400|7876|34814|P
20171214|AAWW|0|10300|16630|P
20171214|AAXJ|0|77772|156199|P
20171214|AAXN|0|19560|21860|P
20171214|AB|0|3358|8228|P
20171214|ABAC|0|200|200|P
20171214|ABAX|0|8800|9700|P
20171214|ABB|7200|165826|174031|P
20171214|ABBV|600|138059|242167|P
20171214|ABC|3579|108207|149347|P
20171214|ABCB|0|12378|24540|P
20171214|ABCD|0|8028|22833|P
20171214|ABDC|0|600|2900|P
20171214|ABEO|0|22338|30636|P
20171214|ABEOW|0|200|200|P
20171214|ABEV|0|210310|300931|P
20171214|ABG|0|23983|31844|P
20171214|ABIL|0|100|100|P
20171214|ABIO|0|0|100|P
20171214|ABLX|0|5600|18959|P
20171214|ABM|12096|97895|156686|P
20171214|ABMD|0|2520|5838|P
20171214|ABR|0|45821|68350|P
20171214|ABT|1900|86658|371186|P
20171214|ABTX|0|1119|2313|P
20171214|ABUS|0|18046|33420|P
20171214|ABX|4402|363104|568180|P
20171214|AC|0|3300|3300|P
20171214|ACAD|0|47915|72688|P
20171214|ACBI|0|900|2100|P
20171214|ACC|0|9030|16545|P
20171214|ACCO|200|8693|24050|P
20171214|ACER|616|1468|1468|P
20171214|ACET|700|11576|18076|P
20171214|ACFC|0|4898|47123|P
20171214|ACGL|0|20351|37605|P
20171214|ACGLO|0|100|200|P
20171214|ACGLP|0|9774|10674|P
20171214|ACH|100|4910|16233|P
20171214|ACHC|632|43117|63740|P
20171214|ACHN|0|117716|253430|P
20171214|ACHV|0|15931|15931|P
20171214|ACIA|400|5948|10341|P
20171214|ACIM|0|100|200|P
20171214|ACIU|0|1900|3285|P
20171214|ACIW|800|18485|23874|P
20171214|ACLS|0|11439|27150|P
20171214|ACM|0|33684|52477|P
20171214|ACMR|0|200|1100|P
20171214|ACN|5118|59615|95778|P
20171214|ACNB|0|300|300|P
20171214|ACOR|0|14198|17079|P
20171214|ACP|0|492|1495|P
20171214|ACRE|0|1331|2688|P
20171214|ACRS|0|11600|20017|P
20171214|ACRX|0|8175|35071|P
20171214|ACST|0|400|3070|P
20171214|ACT|0|6000|9209|P
20171214|ACTA|0|5012|14112|P
20171214|ACTG|0|100|700|P
20171214|ACWI|700|193601|393004|P
20171214|ACWV|0|100|4837|P
20171214|ACWX|0|99950|109315|P
20171214|ACXM|100|7312|10206|P
20171214|ACY|0|100|100|P
20171214|ADAP|0|14026|31696|P
20171214|ADBE|400|70077|180674|P
20171214|ADC|0|6341|8741|P
20171214|ADES|0|14308|37205|P
20171214|ADI|3710|44280|94446|P
20171214|ADM|1200|133373|212991|P
20171214|ADMA|0|5186|7786|P
20171214|ADMP|200|13370|34636|P
20171214|ADMS|0|32526|57438|P
20171214|ADNT|0|11295|27333|P
20171214|ADOM|0|1120|3720|P
20171214|ADP|0|26919|73431|P
20171214|ADRE|0|0|100|P
20171214|ADRO|0|22456|52053|P
20171214|ADS|0|26695|34028|P
20171214|ADSK|100|51087|96911|P
20171214|ADSW|0|5478|24257|P
20171214|ADTN|0|15585|29227|P
20171214|ADUS|0|400|700|P
20171214|ADVM|0|1100|17600|P
20171214|ADX|0|7243|50496|P
20171214|ADXS|0|11899|20896|P
20171214|AED|0|0|1200|P
20171214|AEE|0|19482|66564|P
20171214|AEG|100|56934|110380|P
20171214|AEGN|0|8903|12503|P
20171214|AEHR|940|6347|53541|P
20171214|AEIS|100|16435|44628|P
20171214|AEL|0|10371|28676|P
20171214|AEM|200|63015|99653|P
20171214|AEMD|31965|39018|83659|P
20171214|AEO|0|189398|320652|P
20171214|AEP|1300|25517|81501|P
20171214|AER|0|37669|89854|P
20171214|AERI|0|11724|23861|P
20171214|AES|0|120468|256941|P
20171214|AET|0|53922|153964|P
20171214|AETI|0|299|3799|P
20171214|AEY|0|49294|102222|P
20171214|AEZS|450|3050|5174|P
20171214|AFAM|0|4811|20303|P
20171214|AFB|0|400|900|P
20171214|AFG|0|3814|8529|P
20171214|AFH|287|687|987|P
20171214|AFI|0|1825|4159|P
20171214|AFK|0|3547|4090|P
20171214|AFL|0|37801|62353|P
20171214|AFMD|0|11143|20489|P
20171214|AFSI|0|43432|50432|P
20171214|AFSI-A|0|0|100|P
20171214|AFSI-B|0|0|500|P
20171214|AFSI-D|0|7398|10784|P
20171214|AFSS|0|100|100|P
20171214|AFST|0|1115|1115|P
20171214|AFT|0|400|1341|P
20171214|AFTY|0|0|4308|P
20171214|AG|400|105735|122506|P
20171214|AGC|0|0|9400|P
20171214|AGCO|0|25678|52946|P
20171214|AGD|0|300|300|P
20171214|AGEN|0|59171|76524|P
20171214|AGFS|0|3656|8640|P
20171214|AGFSW|0|1600|4300|P
20171214|AGG|3247|214492|444751|P
20171214|AGGE|0|0|1959|P
20171214|AGGP|7181|39359|40226|P
20171214|AGGY|0|2265|2331|P
20171214|AGI|2900|92694|123313|P
20171214|AGII|0|8184|18037|P
20171214|AGIO|0|12906|17112|P
20171214|AGLE|0|1049|1049|P
20171214|AGM|0|1400|2200|P
20171214|AGN|5939|107171|252694|P
20171214|AGN-A|0|1086|3218|P
20171214|AGNC|1300|95677|156736|P
20171214|AGNCN|0|100|200|P
20171214|AGO|0|33654|81426|P
20171214|AGQ|100|27181|29734|P
20171214|AGR|0|11649|18392|P
20171214|AGRO|0|11700|36508|P
20171214|AGRX|0|11462|17171|P
20171214|AGT|0|100|200|P
20171214|AGTC|0|400|3400|P
20171214|AGU|200|5900|12342|P
20171214|AGX|0|9760|26638|P
20171214|AGYS|0|2900|4000|P
20171214|AGZ|2|204|7897|P
20171214|AGZD|0|100|100|P
20171214|AHC|0|300|1783|P
20171214|AHGP|0|2000|7498|P
20171214|AHH|0|2600|4300|P
20171214|AHL|0|13380|24895|P
20171214|AHL-C|0|0|200|P
20171214|AHP|0|3683|9086|P
20171214|AHP-B|0|0|100|P
20171214|AHPAW|0|900|900|P
20171214|AHT|0|3846|7149|P
20171214|AHT-H|0|0|200|P
20171214|AHT-I|0|200|1294|P
20171214|AI|0|12493|19255|P
20171214|AIA|0|100|500|P
20171214|AIC|0|100|100|P
20171214|AIEQ|219|48281|55337|P
20171214|AIF|0|0|5172|P
20171214|AIG|1200|132143|339764|P
20171214|AIG+|0|14707|221369|P
20171214|AIMC|0|3394|5494|P
20171214|AIMT|0|13319|16519|P
20171214|AIN|0|3305|3908|P
20171214|AINV|0|24043|31769|P
20171214|AIR|0|6355|11342|P
20171214|AIRG|0|800|2400|P
20171214|AIRI|0|2000|2900|P
20171214|AIRR|0|0|700|P
20171214|AIT|100|2204|8604|P
20171214|AIV|0|16992|25320|P
20171214|AIZ|0|34482|50379|P
20171214|AJG|200|42897|66485|P
20171214|AJRD|0|18896|30798|P
20171214|AJX|0|300|800|P
20171214|AKAM|0|69120|102883|P
20171214|AKAO|0|21341|50498|P
20171214|AKBA|400|7506|11506|P
20171214|AKCA|0|11430|32161|P
20171214|AKER|14988|19285|19285|P
20171214|AKG|102431|151694|410035|P
20171214|AKO.A|0|300|300|P
20171214|AKO.B|0|2700|3300|P
20171214|AKP|0|0|981|P
20171214|AKR|100|17798|24698|P
20171214|AKRX|0|44453|62796|P
20171214|AKS|0|356421|474440|P
20171214|AKTS|0|3400|5600|P
20171214|AKTX|0|11280|12680|P
20171214|AL|0|52457|61927|P
20171214|ALB|0|33788|63742|P
20171214|ALBO|0|400|800|P
20171214|ALD|0|500|1000|P
20171214|ALDR|600|29612|39182|P
20171214|ALDW|0|4533|12733|P
20171214|ALDX|0|442|1842|P
20171214|ALE|0|4904|8082|P
20171214|ALEX|0|10867|22632|P
20171214|ALFA|0|120|720|P
20171214|ALG|0|216|716|P
20171214|ALGN|0|27182|42708|P
20171214|ALGT|0|2001|3201|P
20171214|ALIM|0|1080|1677|P
20171214|ALJJ|0|0|100|P
20171214|ALK|0|43894|86454|P
20171214|ALKS|100|83312|95512|P
20171214|ALL|0|39408|86635|P
20171214|ALLE|400|18988|28737|P
20171214|ALLT|0|3256|15076|P
20171214|ALLY|0|205868|338495|P
20171214|ALLY-A|0|0|100|P
20171214|ALN|4899|4899|7799|P
20171214|ALNA|600|2427|6501|P
20171214|ALNY|0|41573|57356|P
20171214|ALO|1500|7679|14047|P
20171214|ALOG|0|4300|7453|P
20171214|ALPN|0|100|100|P
20171214|ALQA|0|893|1693|P
20171214|ALRM|0|7635|22535|P
20171214|ALRN|0|1000|1300|P
20171214|ALSK|0|7362|11262|P
20171214|ALSN|0|27679|50826|P
20171214|ALT|0|10895|12195|P
20171214|ALTR|0|2900|12435|P
20171214|ALTS|0|800|800|P
20171214|ALV|6437|40313|54552|P
20171214|ALXN|0|38864|96250|P
20171214|AM|0|27347|35534|P
20171214|AMAG|0|22592|30837|P
20171214|AMAT|200|252174|599209|P
20171214|AMBA|0|6400|11200|P
20171214|AMBC|0|6570|11470|P
20171214|AMBR|0|200|400|P
20171214|AMC|0|66534|114247|P
20171214|AMCN|0|300|1200|P
20171214|AMCX|0|24773|34772|P
20171214|AMD|0|1093911|1748615|P
20171214|AMDA|0|294|294|P
20171214|AME|0|19837|40779|P
20171214|AMED|0|10126|18167|P
20171214|AMEH|100|100|100|P
20171214|AMG|0|10143|14388|P
20171214|AMGN|0|74911|140203|P
20171214|AMGP|7111|18105|43189|P
20171214|AMH|0|34075|66229|P
20171214|AMH-E|0|0|100|P
20171214|AMH-F|0|200|200|P
20171214|AMID|0|1200|1200|P
20171214|AMJ|4600|747146|1038209|P
20171214|AMJL|0|187|887|P
20171214|AMKR|0|33667|43699|P
20171214|AMLP|266933|3554601|6684933|P
20171214|AMLX|0|0|100|P
20171214|AMN|200|11904|24513|P
20171214|AMNB|0|1654|1654|P
