Date|Symbol|Short Exempt Volume|Short Volume|Total Volume|Market
20190605|A|0|38908|88593|P
20190605|AA|3100|121677|193543|P
20190605|AAAU|0|100|879|P
20190605|AABA|400|370555|643638|P
20190605|AAC|0|2975|19375|P
20190605|AADR|0|468|1415|P
20190605|AAL|3122|427646|714104|P
20190605|AAMC|0|100|200|P
20190605|AAN|0|11735|14235|P
20190605|AAOI|0|21827|44574|P
20190605|AAON|0|5995|7395|P
20190605|AAP|0|18960|25777|P
20190605|AAPL|2574|947337|1471001|P
20190605|AAT|0|3100|4400|P
20190605|AAU|0|8000|9400|P
20190605|AAWW|0|10750|16467|P
20190605|AAXJ|0|93871|182903|P
20190605|AAXN|0|32686|39464|P
20190605|AB|0|1756|2056|P
20190605|ABB|2800|127858|216828|P
20190605|ABBV|600|47609|115035|P
20190605|ABC|0|45898|67241|P
20190605|ABCB|0|16339|21376|P
20190605|ABDC|0|1910|4516|P
20190605|ABEO|0|17768|23303|P
20190605|ABEV|3300|629567|733794|P
20190605|ABG|0|2500|2700|P
20190605|ABIL|0|950|1930|P
20190605|ABIO|0|19567|26053|P
20190605|ABM|0|16074|28574|P
20190605|ABMD|0|17043|29356|P
20190605|ABR|0|35876|46389|P
20190605|ABR-B|0|0|200|P
20190605|ABT|100|134373|183304|P
20190605|ABTX|0|5525|9025|P
20190605|ABUS|0|16663|22237|P
20190605|ACA|0|8539|13204|P
20190605|ACAD|0|17599|35024|P
20190605|ACAMU|0|0|269|P
20190605|ACB|142131|753552|809504|P
20190605|ACBI|0|2420|4720|P
20190605|ACC|0|8591|14486|P
20190605|ACCO|0|4438|17848|P
20190605|ACER|400|5049|9220|P
20190605|ACGL|800|31643|74323|P
20190605|ACGLO|0|1408|2967|P
20190605|ACGLP|0|700|2000|P
20190605|ACH|0|2200|3499|P
20190605|ACHC|0|12172|21087|P
20190605|ACHN|100|26122|51143|P
20190605|ACHV|0|2607|4357|P
20190605|ACIA|2100|71491|125212|P
20190605|ACIU|0|324|824|P
20190605|ACIW|0|22883|27783|P
20190605|ACLS|0|4701|6205|P
20190605|ACM|0|45736|82682|P
20190605|ACMR|0|2850|8582|P
20190605|ACN|0|20365|39044|P
20190605|ACOR|3949|34243|81387|P
20190605|ACP|0|6324|10455|P
20190605|ACRE|0|3600|4100|P
20190605|ACRS|0|13759|15859|P
20190605|ACRX|4520|42079|55086|P
20190605|ACSI|0|0|200|P
20190605|ACST|700|3100|3300|P
20190605|ACTG|0|1700|10914|P
20190605|ACTTU|0|0|5800|P
20190605|ACU|0|300|966|P
20190605|ACV|0|350|750|P
20190605|ACWF|0|0|938|P
20190605|ACWI|0|305430|405950|P
20190605|ACWV|0|2123|18249|P
20190605|ACWX|0|39124|100573|P
20190605|ADAP|100|7640|10930|P
20190605|ADBE|300|59397|102038|P
20190605|ADC|0|4519|11943|P
20190605|ADES|0|6908|7308|P
20190605|ADI|100|46999|65823|P
20190605|ADIL|0|500|500|P
20190605|ADM|0|38399|119308|P
20190605|ADMA|0|41359|65132|P
20190605|ADMP|15133|43844|57655|P
20190605|ADMS|0|4254|8603|P
20190605|ADNT|0|35749|50233|P
20190605|ADOM|26703|29750|40250|P
20190605|ADP|0|32479|95016|P
20190605|ADRO|200|26821|33992|P
20190605|ADS|0|17821|29560|P
20190605|ADSK|0|30104|50346|P
20190605|ADSW|0|4597|13150|P
20190605|ADT|0|133549|164455|P
20190605|ADTN|0|2600|17177|P
20190605|ADUS|0|2700|4644|P
20190605|ADVM|3100|59512|71494|P
20190605|ADX|0|6424|6824|P
20190605|ADXS|700|6186|19279|P
20190605|ADYX|0|1412|1612|P
20190605|AE|0|1934|2216|P
20190605|AEB|0|200|910|P
20190605|AEE|0|29477|43276|P
20190605|AEF|0|700|700|P
20190605|AEG|0|28300|31286|P
20190605|AEGN|0|4300|5600|P
20190605|AEH|0|1968|6859|P
20190605|AEHR|260|9255|9955|P
20190605|AEIS|0|2500|4204|P
20190605|AEL|0|6760|10140|P
20190605|AEM|2189|56627|85772|P
20190605|AEMD|0|3700|7500|P
20190605|AEO|100|267240|424079|P
20190605|AEP|0|33949|57347|P
20190605|AEP-B|0|200|500|P
20190605|AER|0|13358|23854|P
20190605|AERI|0|20149|22263|P
20190605|AES|0|107487|257202|P
20190605|AETI|0|800|1236|P
20190605|AEY|475|7433|7948|P
20190605|AEYE|0|1345|1545|P
20190605|AEZS|100|6498|7098|P
20190605|AFB|0|400|1338|P
20190605|AFC|0|0|109|P
20190605|AFG|100|3607|5709|P
20190605|AFGE|0|4328|4328|P
20190605|AFGH|0|4706|4706|P
20190605|AFH|0|1260|3517|P
20190605|AFI|200|5330|7845|P
20190605|AFIN|300|14887|28553|P
20190605|AFK|0|1200|2703|P
20190605|AFL|0|87371|114855|P
20190605|AFMD|2700|40044|46044|P
20190605|AFTY|0|100|200|P
20190605|AG|600|148255|185915|P
20190605|AGCO|0|6643|10143|P
20190605|AGD|0|4776|6900|P
20190605|AGE|0|3700|4907|P
20190605|AGEN|3200|33242|35746|P
20190605|AGFS|800|3163|3575|P
20190605|AGFSW|0|0|4000|P
20190605|AGG|13103|540884|852606|P
20190605|AGGP|0|0|1036|P
20190605|AGGY|0|12791|16758|P
20190605|AGI|200|59123|70641|P
20190605|AGIO|0|7971|10271|P
20190605|AGLE|0|2660|4875|P
20190605|AGM|0|2150|3350|P
20190605|AGM-D|0|0|300|P
20190605|AGM.A|0|0|300|P
20190605|AGMH|0|0|3400|P
20190605|AGN|0|47158|102101|P
20190605|AGNC|0|100699|141230|P
20190605|AGNCM|0|1000|6625|P
20190605|AGNCN|0|1719|2819|P
20190605|AGO|0|28658|52878|P
20190605|AGO-E|0|0|100|P
20190605|AGQ|0|28363|57136|P
20190605|AGR|0|2987|3787|P
20190605|AGRO|0|2093|6385|P
20190605|AGRX|9000|9748|10356|P
20190605|AGS|0|6895|9795|P
20190605|AGT|0|0|300|P
20190605|AGTC|0|300|4427|P
20190605|AGX|0|1532|2232|P
20190605|AGYS|0|4098|7113|P
20190605|AGZ|0|100|300|P
20190605|AHH|0|1932|2923|P
20190605|AHL-C|0|0|3572|P
20190605|AHL-D|0|248|1099|P
20190605|AHPI|0|275|275|P
20190605|AHT|0|6675|16148|P
20190605|AHT-G|0|416|716|P
20190605|AHT-I|0|140|140|P
20190605|AI|0|6652|9027|P
20190605|AI-C|0|1023|1315|P
20190605|AIA|0|8886|9475|P
20190605|AIEQ|0|3110|6369|P
20190605|AIF|0|200|712|P
20190605|AIG|0|106280|217065|P
20190605|AIG+|0|4253|10435|P
20190605|AIG-A|0|0|392|P
20190605|AIHS|4300|5000|11001|P
20190605|AIIQ|0|0|1275|P
20190605|AIMC|0|4365|10865|P
20190605|AIMT|0|14078|16778|P
20190605|AIN|0|1400|2500|P
20190605|AINC|0|700|1999|P
20190605|AINV|0|9456|16496|P
20190605|AIPT|779|779|779|P
20190605|AIR|100|12653|33267|P
20190605|AIRG|0|4734|6034|P
20190605|AIRR|0|1200|1200|P
20190605|AIT|0|1400|3148|P
20190605|AIV|0|10710|18725|P
20190605|AIZ|0|10611|18117|P
20190605|AIZP|0|100|100|P
20190605|AJG|0|8513|13792|P
20190605|AJRD|0|15909|23432|P
20190605|AJX|0|3192|4692|P
20190605|AJXA|0|300|1513|P
20190605|AKAM|0|24289|45289|P
20190605|AKBA|0|67441|89779|P
20190605|AKCA|0|10107|13507|P
20190605|AKG|500|7208|7508|P
20190605|AKO.B|0|0|100|P
20190605|AKR|0|9165|10165|P
20190605|AKRX|0|137570|150469|P
20190605|AKS|0|233112|281440|P
20190605|AKTS|0|5475|8206|P
20190605|AKTX|100|5555|15525|P
20190605|AL|0|19499|31479|P
20190605|AL-A|0|977|1928|P
20190605|ALAC|0|0|1100|P
20190605|ALB|0|14844|26100|P
20190605|ALBO|0|950|950|P
20190605|ALC|110|37095|56880|P
20190605|ALDR|700|16497|34655|P
20190605|ALDX|0|4309|6509|P
20190605|ALE|0|2600|3400|P
20190605|ALEC|0|4119|6019|P
20190605|ALEX|0|4771|8671|P
20190605|ALFA|0|0|100|P
20190605|ALG|0|2700|5056|P
20190605|ALGN|0|28555|36087|P
20190605|ALGT|0|3200|3702|P
20190605|ALIM|100|10300|29200|P
20190605|ALJJ|0|0|5893|P
20190605|ALK|0|22961|46641|P
20190605|ALKS|0|12808|45650|P
20190605|ALL|0|45761|88918|P
20190605|ALL-A|0|0|263|P
20190605|ALL-B|0|2146|2486|P
20190605|ALL-E|0|1111|1890|P
20190605|ALL-F|0|0|672|P
20190605|ALL-G|0|170|510|P
20190605|ALLE|0|11617|19552|P
20190605|ALLK|300|8496|9496|P
20190605|ALLO|0|18000|25503|P
20190605|ALLT|0|741|6541|P
20190605|ALLY|0|35323|78756|P
20190605|ALLY-A|0|3872|8224|P
20190605|ALNA|0|7012|12045|P
20190605|ALNY|0|25221|40948|P
20190605|ALO|1700|3100|7600|P
20190605|ALOT|0|3392|5392|P
20190605|ALP-Q|0|100|400|P
20190605|ALRM|0|9545|18872|P
20190605|ALRN|1500|4090|6990|P
20190605|ALSK|0|0|200|P
20190605|ALSN|0|7382|15479|P
20190605|ALT|2400|6617|7299|P
20190605|ALTM|0|12984|21484|P
20190605|ALTR|2342|78611|117349|P
20190605|ALV|1400|24177|27061|P
20190605|ALX|0|0|100|P
20190605|ALXN|0|15100|30760|P
20190605|ALYA|0|200|600|P
20190605|AM|0|113395|151745|P
20190605|AMAG|0|15912|31836|P
20190605|AMAL|0|800|2500|P
20190605|AMAT|400|339213|776831|P
20190605|AMBA|300|228633|301637|P
20190605|AMBC|0|11800|14500|P
20190605|AMBCW|0|2533|2633|P
20190605|AMBO|0|100|1800|P
20190605|AMBR|8208|24158|85523|P
20190605|AMC|300|146331|197738|P
20190605|AMCA|100|500|500|P
20190605|AMCN|0|100|100|P
20190605|AMCX|100|14165|18320|P
20190605|AMD|13335|1951279|3885065|P
20190605|AME|100|13771|32669|P
20190605|AMED|0|5528|9745|P
